Grapheme	IPA	Frequency
^a	ʌ	34
ñ	ɲ	1
j	dʒ	1
u	u	65
$	NULL	175
^ā	ʌː	10
r̤	ɻ	8
^y	j	2
ē	eː	3
r	r	37
e	e	21
ṭ	ʈ	15
^o	o	3
n	n̪	97
b	b	4
a	ʌ	144
d	d̪	19
^p	p	19
t	t̪	12
^r	r	2
ṇ	ɳ	14
ḍ	ɖ	33
^m	m	9
ū	uː	7
^n	n̪	33
ā	ʌː	49
l	l	23
ch	tʃ	24
ch’	tʃʰ	9
-	+	16
ᵉ	ĕ	4
ᵘ	ŭ	38
i	i	48
+	+	55
m	m	29
ḍ’	ɖʰ	1
k	k	43
ᵃ	ă	27
ṅ	ŋ	44
ḷ	ɭ	43
^s	s	2
ī	iː	16
^b’	bʰ	1
y	j	23
^k	k	12
ⁱ	ĭ	21
g	g	30
š	ʃ	4
^v	v	6
v	v	26
ṣ	ʂ	4
s	s	2
^ch	tʃ	6
p	p	13
^u	u	3
ṛ	ɽ	4
^d	d̪	1
^e	e	5
o	o	3
^i	i	6
ō	oː	13
^t	t̪	5
^ñ	ɲ	17
^ō	oː	1
I	i	1
^D	d	1
ei	ei	1
^b	b	1
