Grapheme	IPA	Frequency
^p	p	8
ā̃	ãː	7
ch	tʃ	4
$	NULL	183
^ch’	tʃʰ	2
a	ʌ	123
^s	s	6
ā	ʌː	89
t	t̪	15
^ā	ʌː	2
ṭ’	ʈʰ	4
^n	n̪	11
au	au	4
^ē	eː	1
k	k	24
^d	d̪	8
s	s	15
ō	oː	12
^t	t̪	23
ī	iː	26
n	n̪	36
^ch	tʃ	6
r	r	78
^b	b	26
p	p	13
d	d̪	5
-	+	14
ē	eː	18
+	+	51
b	b	7
^m	m	19
h	h	34
ᵃ	ă	25
^a	ʌ	5
m	m	46
^b’	bʰ	1
i	i	27
y	j	18
e	e	25
ū	uː	12
l	l	7
’	NULL	1
ṭ	ʈ	6
w	w	18
^g’	gʰ	7
u	u	32
ṛ	ɽ	12
ai	ai	12
ã	ã	4
d’	d̪ʰ	4
^g	g	7
ü	y	2
āi	aːi	2
^k	k	11
o	o	5
g	g	11
^à	a	1
^h	h	14
^ū̃	ũː	2
^ū	uː	9
^l	l	2
ch’	tʃʰ	1
^au	au	1
ī̃	ĩː	4
^j	dʒ	5
-$	NULL	10
^k’	kʰ	2
ē̃	ẽː	1
ĩ	ĩ	17
^ṭ’	ʈʰ	1
ṛ’	ɽʰ	1
ũ	ũ	7
^o	o	6
ï	ɪ	1
^w	w	4
ū̃	ũː	2
j	dʒ	7
^ō	oː	1
^u	u	1
t’	t̪ʰ	1
^ã	ã	1
k’	kʰ	3
b’	bʰ	1
^r	r	1
^P	p	1
^D	d	1
