Grapheme	IPA	Frequency
^ṅ	ŋ	10
ā	ʌː	46
$	NULL	177
^t	t̪	7
u	u	48
r	r	55
i	i	87
^ñ	ɲ	4
ž	ʒ	3
^r	r	10
e	e	103
^k	k	18
ū	uː	1
^i	i	3
d	d̪	6
^s	s	2
^j	dʒ	2
ṭ	ʈ	6
^š	ʃ	2
m	m	21
^p	p	4
ī	iː	9
^b	b	10
-	+	152
b	b	5
+	+	67
o	o	59
ṯs̱	ts	5
a	ʌ	80
t	t̪	48
ṅ	ŋ	43
^y	j	4
k	k	5
^n	n̪	4
^h	h	6
^m	m	13
ō	oː	2
n	n̪	30
ḏẕ	dz	3
ḍ	ɖ	2
^g	g	6
ṇ	ɳ	6
ᵃ	ă	7
^k’	kʰ	4
k’	kʰ	3
ts	ts	14
^l	l	3
^ch’	tʃʰ	3
ṛ	ɽ	3
^ch	tʃ	2
ch	tʃ	3
^d	d̪	22
t’	t̪ʰ	1
ṭ’	ʈʰ	3
y	j	17
g	g	9
^ts	ts	1
^o	o	1
ï	ɪ	5
^t’	t̪ʰ	2
l	l	14
^a	ʌ	2
^u	u	2
^e	e	2
v	v	1
š	ʃ	7
ᵗ	t̪̚	2
^z	z	3
z	z	2
ñ	ɲ	1
s	s	2
^gy	gʲ	9
^ky	kʲ	9
^ā	ʌː	2
ã	ã	2
dz	dz	6
ᵏ	k̚	3
^ṭ	ʈ	1
^ṯs̱’	tsʰ	1
^M	m	1
h	h	2
j	dʒ	1
^P	p	1
ē	eː	1
^b’	bʰ	1
ᵉ	ĕ	1
ᵘ	ŭ	1
p	p	1
