Grapheme	IPA	Frequency
^p	p	8
ǒ	ɒ	40
ñ	ɲ	2
j	dʒ	7
$	NULL	201
^ch’	tʃʰ	1
au	au	10
^s	s	11
t	t̪	17
^ǒ	ɒ	4
ṭ	ʈ	17
ṭ’	ʈʰ	8
^n	n̪	5
ō	oː	18
ū	uː	33
^ē	eː	2
k	k	9
^d	d̪	7
š	ʃ	13
ī	iː	46
^t	t̪	32
r	r	62
ā	ʌː	138
^ch	tʃ	4
n	n̪	25
^b	b	32
b	b	19
p	p	2
ē	eː	68
+	+	66
-	+	4
ě	ə	4
a	ʌ	28
^a	ʌ	2
m	m	26
ā̃	ãː	4
^y	j	2
^ī	iː	2
^b’	bʰ	5
h	h	23
ṇ	ɳ	8
^m	m	6
ṛ	ɽ	20
^j	dʒ	1
^ḏẕ	dz	6
^l	l	2
ḥ	h	1
^š	ʃ	4
^g	g	12
i	i	7
ḷ	ɭ	5
d	d̪	5
^k	k	11
u	u	27
^h	h	20
^k’	kʰ	7
o	o	1
^u	u	2
t’	t̪ʰ	12
j’	dʒʰ	1
^j’	dʒʰ	1
ū̃	ũː	2
n’	n̪̊ʰ	3
^ā	ʌː	10
g	g	7
g’	gʰ	2
ch	tʃ	3
ch’	tʃʰ	3
ī̃	ĩː	1
-$	NULL	12
ũ	ũ	7
s	s	55
^m’	mʰ	1
^t’	t̪ʰ	2
^ṭ’	ʈʰ	2
ĩ	ĩ	2
l	l	6
å	ɔ	1
^ō	oː	1
ṅ	ŋ	2
k’	kʰ	3
ḍ	ɖ	1
b’	bʰ	1
^r	r	2
^p’	pʰ	1
^P	p	1
^g’	gʰ	2
d’	d̪ʰ	2
^ū	uː	1
^d’	d̪ʰ	1
