Grapheme	IPA	Frequency
^p	p	16
a	ʌ	46
ñ	ɲ	2
j	dʒ	11
$	NULL	162
^ch’	tʃʰ	1
ē	eː	39
^s	s	5
t	t̪	23
^a	ʌ	13
ṭ	ʈ	2
ṭ’	ʈʰ	2
^n	n̪	5
au	au	3
^h	h	5
e	e	19
k	k	11
^d	d̪	10
s	s	38
ō	oː	13
^t	t̪	20
r	r	45
ä	ɛ	4
^ch	tʃ	7
ā	ʌː	80
ī	iː	27
ū	uː	5
n	n̪	42
i	i	7
ū̃	ũː	12
-	+	17
l	l	14
ō̃	õː	2
+	+	53
p	p	1
ā̃	ãː	16
^m	m	16
^b’	bʰ	2
d	d̪	10
^k	k	14
u	u	33
ṛ	ɽ	14
^j	dʒ	4
å	ɔ	6
ǒ	ɒ	3
ṅ	ŋ	6
g	g	16
^d’	d̪ʰ	2
ī̃	ĩː	8
^g’	gʰ	7
^g	g	5
ǎ	æ	2
ǐ	i	1
v	v	2
w	w	3
^b	b	9
^u	u	8
ch	tʃ	3
ē̃	ẽː	14
ḷ	ɭ	1
ch’	tʃʰ	3
ṇ	ɳ	2
^å	ɔ	1
h	h	26
å̃	ɔ	4
-$	NULL	9
^k’	kʰ	2
^w	w	1
^m’	mʰ	1
ḍ	ɖ	2
^ō	oː	14
m	m	20
r̄	r	1
n’	n̪̊ʰ	2
t’	t̪ʰ	1
k’	kʰ	3
b	b	3
^l	l	1
^R	r	1
^š	ʃ	1
ai	ai	1
