Grapheme	IPA	Frequency
^h	h	3
ā	ʌː	103
-	+	94
à	a	61
n	n̪	15
$	NULL	170
o	o	2
k	k	54
^s’	sʰ	3
i	i	62
p	p	28
^p	p	7
y	j	39
e	e	16
t	t̪	30
^k	k	4
au	au	5
^t	t̪	11
å	ɔ	61
ō	oː	16
ṅ	ŋ	48
+	+	155
s’	sʰ	7
^n	n̪	24
ai	ai	13
^s	s	4
^ᵃ	ă	26
p’	pʰ	9
g	g	17
u	u	67
m	m	36
l	l	37
ä	ɛ	17
ᵃ	ă	28
^i	i	1
^l	l	6
^m	m	14
s	s	35
š	ʃ	2
^θ	θ	3
^w	w	6
a	ʌ	8
w	w	9
ē	eː	5
^e	e	3
ch	tʃ	6
ñ	ɲ	1
^au	au	1
…	NULL	2
^’	NULL	1
n’	n̪̊ʰ	1
I	i	1
^ṅ	ŋ	11
^a	ʌ	5
ei	ei	1
^ɣ́	ɣ	2
^š	ʃ	2
^ch	tʃ	3
^y	j	19
^d	d̪	1
d	d̪	30
h	h	6
ū	uː	1
ꭓ́	x	1
^^	NULL	4
ᵏ	k̚	1
oi	ɔɪ	1
^Ch	tʃ	1
^ai	ai	2
^ꭓ́	x	1
ᵗ	t̪̚	1
^u	u	2
