Grapheme	IPA	Frequency
^p	p	19
a	ʌ	210
h	h	59
$	NULL	225
^h	h	9
y	j	59
t	t̪	26
^a	ʌ	15
ṭ	ʈ	10
^n	n̪	10
v	v	10
^e	e	9
k	k	33
^d	d̪	10
e	e	67
^t	t̪	11
u	u	88
ṇ	ɳ	10
r	r	31
i	i	80
ā	ʌː	56
-	+	24
g	g	21
ē	eː	27
n	n̪	43
w	w	42
+	+	9
d	d̪	21
^m	m	14
m	m	30
l	l	30
ṅ	ŋ	2
ī	iː	7
^g	g	44
ǟ	ɛː	6
^s	s	5
^b’	bʰ	1
m̌	m	6
b	b	8
^l	l	2
ū	uː	4
s	s	22
ō	oː	12
o	o	13
^b	b	10
ä	ɛ	15
ḷ	ɭ	6
ň	n	6
p	p	7
^u	u	7
ḍ	ɖ	6
^i	i	6
^k	k	8
^-	+	1
^ch	tʃ	2
^o	o	9
^y	j	15
-$	NULL	10
^w	w	11
^v	v	10
^ū	uː	2
ng	ŋ	1
^ä	ɛ	1
^r	r	2
^D	d	2
ṣ	ʂ	2
