Grapheme	IPA	Frequency
^ṅ	ŋ	15
w	w	38
à	a	122
˨$	²	62
^ch’	tʃʰ	3
å	ɔ	51
°	NULL	9
^š	ʃ	2
i	i	9
^h	h	3
ī̃°	ĩ	3
^k	k	4
ū	uː	40
˧$	³	68
^t’	t̪ʰ	2
ī	iː	76
˩$	¹	1
^=	+	17
ṯs̱’	tsʰ	1
$	NULL	18
^ñ	ɲ	6
^s	s	2
^l	l	3
^à	a	37
˨	² +	66
b	b	15
^b	b	3
˨˦	²⁴ +	7
^p’	pʰ	1
t	t̪	23
ǎ	æ	10
˦$	⁴	20
k	k	4
˧	³ +	21
y	j	22
e	e	25
ñ	ɲ	8
m	m	30
^m	m	9
˦	⁴ +	68
r	r	9
ṯs̱	ts	1
ⁱ	ĭ	4
^ṯs̱’	tsʰ	3
=	+	64
p	p	11
l	l	41
^r	r	8
ũ	ũ	2
ɯ̃	ɯ̃	3
n	n̪	22
^ǎ	æ	3
^a	ʌ	1
ch’	tʃʰ	6
^ts’	tsʰ	3
˨˦$	²⁴	6
+	+	24
ts’	tsʰ	2
j	dʒ	8
s	s	7
^w	w	3
^n	n̪	16
ɯ	ɯ	5
^ɯ	ɯ	2
v	v	1
š	ʃ	3
^ᵃ	ă	1
ṅ	ŋ	10
ā	ʌː	1
^dz	dz	1
^ṯs̱	ts	1
^hy	hʲ	1
ǎ̃	ã	1
t’	t̪ʰ	1
^g	g	1
^y	j	20
^t	t̪	1
^d	d̪	1
ᵃ	ă	18
a	ʌ	1
p’	pʰ	5
ü	y	2
d	d̪	1
h	h	3
^ch	tʃ	1
o	o	1
W	w	1
ī̃	ĩː	1
^ǎ̃˨˦	æ̃ ²⁴	1
à̃	ã	1
