Grapheme	IPA	Frequency
^p	p	20
ā	ʌː	142
ch	tʃ	3
$	NULL	220
^ch’	tʃʰ	3
a	ʌ	96
^s	s	8
w	w	8
t	t̪	29
^ā	ʌː	15
ṭ’	ʈʰ	4
^n	n̪	6
ü	y	1
^ē	eː	1
k	k	16
^d	d̪	7
s	s	48
ō	oː	48
n	n̪	38
^t	t̪	49
ī	iː	43
^ch	tʃ	11
r	r	69
^b	b	24
p	p	16
-	+	5
l	l	19
ē	eː	50
+	+	67
j	dʒ	11
ᵃ	ă	25
ū	uː	19
b	b	6
’	NULL	1
^m	m	22
y	j	22
^b’	bʰ	2
h	h	6
i	i	5
ṇ	ɳ	9
ḍ	ɖ	17
ṭ	ʈ	4
^g’	gʰ	7
ā̃	ãː	4
ai	ai	3
^g	g	5
āi	aːi	2
^k	k	13
u	u	24
^h	h	14
g	g	6
m	m	62
^k’	kʰ	5
^ū	uː	1
^w	w	3
ch’	tʃʰ	1
^j	dʒ	2
-$	NULL	11
^v	v	2
b’	bʰ	3
ï	ɪ	5
^y	j	1
^u	u	2
au	au	1
ẽ	ẽ	1
gy	gʲ	6
^ḍ	ɖ	3
ḷ	ɭ	2
t’	t̪ʰ	1
^l	l	1
k’	kʰ	2
^r	r	2
d	d̪	5
à	a	1
^d’	d̪ʰ	1
ᵉ	ĕ	1
^D	d	1
ṣ	ʂ	2
d’	d̪ʰ	1
