Grapheme	IPA	Frequency
^p	p	9
f	f	7
ü	y	43
$	NULL	144
^s	s	7
a	ʌ	42
-	+	130
r	r	16
o	o	24
n	n̪	31
^t	t̪	24
e	e	50
ṯs̱	ts	5
ē	eː	81
k’	kʰ	1
^m	m	10
^k	k	13
ṅ	ŋ	22
h	h	20
u	u	39
i	i	56
š	ʃ	1
z	z	2
+	+	51
k	k	21
b	b	7
^j	dʒ	1
^ṯs̱	ts	3
ī	iː	1
ā	ʌː	21
^l	l	7
g	g	16
m	m	11
ñ	ɲ	15
^n	n̪	13
^i	i	4
^ñ	ɲ	2
l	l	41
d	d̪	13
t	t̪	17
ts	ts	4
w	w	9
ch	tʃ	1
j	dʒ	1
^h	h	10
^ṅ	ŋ	3
^ts	ts	3
^a	ʌ	9
y	j	2
^g	g	1
^b	b	1
p	p	8
^ā	ʌː	16
-$	NULL	3
g’	gʰ	10
^u	u	1
à	a	2
^š	ʃ	3
^v	v	1
v	v	15
ž	ʒ	3
^p’	pʰ	1
å	ɔ	2
^y	j	1
^-	+	1
s	s	2
^r	r	1
^T	t̪	1
ng	ŋ	1
^dz	dz	1
ḏẕ	dz	1
