Grapheme	IPA	Frequency
^p	p	11
ā̃	ãː	19
ṯs̱	ts	8
$	NULL	165
^s	s	8
ō	oː	17
ā	ʌː	91
t	t̪	33
^ā	ʌː	12
ṭ	ʈ	4
^n	n̪	5
a	ʌ	17
v	v	30
^y	j	2
ē	eː	2
k	k	16
^d’	d̪ʰ	4
^d	d̪	7
n	n̪	17
^t	t̪	39
ī	iː	8
^ch	tʃ	3
r	r	42
^b	b	25
p	p	10
u	u	37
i	i	25
āi	aːi	14
-	+	9
ǒ	ɒ	53
ḍ	ɖ	16
+	+	55
b	b	8
ū	uː	5
ĩ	ĩ	6
ai	ai	4
^b’	bʰ	4
ṇ	ɳ	11
^m	m	5
s	s	24
l	l	41
m	m	44
g	g	14
ẽ	ẽ	16
^g’	gʰ	6
e	e	38
y	j	5
^g	g	6
^k	k	9
ᵃ	ă	8
ī̃	ĩː	20
ch	tʃ	3
ḷ	ɭ	6
š	ʃ	1
ũ	ũ	2
^v	v	5
ï	ɪ	1
^l	l	2
^a	ʌ	1
d	d̪	3
oi	ɔɪ	1
ts	ts	1
^k’	kʰ	1
-$	NULL	9
^š	ʃ	1
^h	h	10
ḏẕ	dz	4
ū̃	ũː	7
^u	u	3
ō̃	õː	1
ǒ̃	õ	2
^ḍ	ɖ	1
^j	dʒ	1
ṭ’	ʈʰ	1
ṅ	ŋ	2
^r	r	1
au	au	1
^D	d	1
^ū	uː	1
