Grapheme	IPA	Frequency
^p	p	10
a	ʌ	71
ñ	ɲ	2
j	dʒ	6
$	NULL	191
^ch’	tʃʰ	2
ē	eː	50
ā	ʌː	68
^s	s	17
t	t̪	29
^a	ʌ	18
ṭ	ʈ	42
ṭ’	ʈʰ	2
^n	n̪	6
ō	oː	24
^i	i	2
k	k	33
^y	j	1
^d	d̪	12
š	ʃ	5
ū	uː	28
ī	iː	32
^t	t̪	24
l	l	21
^ch	tʃ	5
au	au	8
r	r	33
^b	b	23
ũ	ũ	11
b	b	3
-	+	5
i	i	8
ā̃	ãː	4
+	+	51
^ī	iː	1
^b’	bʰ	8
d	d̪	7
ai	ai	1
ṇ	ɳ	13
^m	m	7
h	h	13
ṛ	ɽ	15
^j’	dʒʰ	1
^j	dʒ	5
ě	ə	5
’	NULL	1
^ḏẕ	dz	1
ch	tʃ	2
^k	k	18
^g’	gʰ	5
ū̃	ũː	5
^g	g	8
u	u	42
^h	h	6
m	m	6
j’	dʒʰ	2
^u	u	3
t’	t̪ʰ	8
ǐ	i	1
n’	n̪̊ʰ	2
^ũ	ũ	1
g	g	9
s	s	28
^ā̃	ãː	1
-$	NULL	9
^k’	kʰ	5
ē̃	ẽː	8
^ā	ʌː	3
b’	bʰ	2
y	j	6
ĩ	ĩ	2
n	n̪	11
g’	gʰ	6
^ō	oː	1
^ě	ə	1
e	e	1
^ṭ	ʈ	1
p	p	3
ḷ	ɭ	1
^l	l	1
^r	r	1
^P	p	1
d’	d̪ʰ	1
^ū	uː	1
k’	kʰ	1
