Grapheme	IPA	Frequency
^p	p	24
a	ʌ	311
ñ	ɲ	2
ch	tʃ	5
$	NULL	257
^ṣ	ʂ	4
ṣ	ʂ	28
-$	NULL	18
ṭ	ʈ	17
^s	s	12
p	p	17
t	t̪	71
^a	ʌ	24
au	au	10
^n	n̪	12
v	v	43
^e	e	1
k	k	38
ḥ̣	h	1
^d	d̪	13
š	ʃ	9
ē	eː	22
^t	t̪	28
r	r	87
y	j	56
ḥ	h	127
i	i	76
s	s	29
ī	iː	23
ṇ	ɳ	12
^ch	tʃ	6
ā	ʌː	130
^v	v	17
u	u	42
+	+	21
ṝ	ɽ ɪː	1
m	m	59
n	n̪	28
ṛ	ɽ	6
b’	bʰ	17
-	+	4
^m	m	24
^b’	bʰ	14
g	g	16
^j	dʒ	5
d	d̪	20
h	h	10
ū	uː	7
^b	b	6
l	l	17
^š	ʃ	9
^g’	gʰ	5
ō	oː	9
r̥	ɽ ɪ	4
ḍ	ɖ	4
^g	g	6
^k	k	18
^ch’	tʃʰ	6
^h	h	5
b	b	2
^u	u	6
d’	d̪ʰ	1
ai	ai	2
k’	kʰ	2
ṭ’	ʈʰ	2
ś	ʃ	1
c	c	2
iṁ	ĩ	4
^āṁ	ʌ̃ː	1
^y	j	12
j	dʒ	2
^k’	kʰ	2
^ā	ʌː	8
t’	t̪ʰ	7
^d’	d̪ʰ	2
aṁ	ã	6
ḅ	b	1
^l	l	1
^r	r	2
^P	p	1
^D	d	1
ts	ts	1
