Grapheme	IPA	Frequency
^ṅ	ŋ	4
ai	ai	24
$	NULL	175
^š	ʃ	3
u	u	23
^n	n̪	25
w	w	12
^s	s	3
à	a	91
^k	k	20
i	i	11
^d	d̪	4
ä	ɛ	35
^t	t̪	13
š	ʃ	3
ü	y	66
^θ	θ	9
^l	l	7
^p	p	23
+	+	186
o	o	25
ṅ	ŋ	4
r	r	20
d	d̪	20
^à	a	26
h	h	20
à̃	ã	32
^m	m	5
ö	ø	19
ᵍ	ɡ̚	10
^w	w	3
θ	θ	24
k	k	11
^b	b	24
b	b	20
m	m	19
p	p	15
au	au	18
e	e	24
ò	ø	1
ᵖ	p̚	4
dz	dz	1
j	dʒ	3
n	n̪	45
z	z	1
ᵏ	k̚	5
^ä	ɛ	2
y	j	3
ᵘ	ŭ	1
^h	h	1
^z	z	1
^dz	dz	2
t	t̪	26
^p’	pʰ	1
^^	NULL	13
l	l	36
ᵗ	t̪̚	2
ch	tʃ	6
ā̃	ãː	1
a	ʌ	2
^ḏẕ	dz	1
ñ	ɲ	1
ei	ei	1
^g	g	2
s	s	1
^r	r	1
^B	b	1
ᵃ	ă	2
^ñ	ɲ	1
g	g	1
^ṯs̱	ts	1
