Grapheme	IPA	Frequency
^p	p	8
ā̃	ãː	8
ch	tʃ	3
$	NULL	169
^ch’	tʃʰ	1
ē	eː	17
^s	s	6
ā	ʌː	86
t	t̪	6
^ā	ʌː	5
ṭ’	ʈʰ	4
^n	n̪	4
ō	oː	39
^ē	eː	1
k	k	22
^d	d̪	17
a	ʌ	133
s	s	11
u	u	21
i	i	24
^t	t̪	21
ī	iː	25
n	n̪	67
^ch	tʃ	6
r	r	56
d	d̪	19
-	+	48
e	e	10
l	l	6
+	+	50
m	m	79
^b’	bʰ	2
^b	b	15
h	h	24
ᵃ	ă	12
^ḍ	ɖ	3
^l	l	3
ṛ	ɽ	12
ṭ	ʈ	7
y	j	12
^g’	gʰ	6
^g	g	6
^k	k	12
ū	uː	10
o	o	3
^h	h	15
ḍ	ɖ	2
^k’	kʰ	4
b	b	5
^ū̃	ũː	2
^ū	uː	1
p	p	1
g	g	9
ch’	tʃʰ	1
^au	au	1
ī̃	ĩː	1
^j	dʒ	2
-$	NULL	9
ai	ai	5
^m	m	14
ē̃	ẽː	3
ĩ	ĩ	19
^ṭ’	ʈʰ	1
ṛ’	ɽʰ	1
ō̃	õː	1
ũ	ũ	5
^w	w	19
au	au	4
ẽ	ẽ	3
w	w	9
j	dʒ	7
t’	t̪ʰ	7
ï	ɪ	2
m’	mʰ	1
^ā̃	ãː	1
k’	kʰ	1
ū̃	ũː	1
^r	r	1
b’	bʰ	1
^B	b	1
’	NULL	1
āi	aːi	1
ã	ã	1
