Grapheme	IPA	Frequency
^ṅ	ŋ	18
a	ʌ	99
˧$	³	13
^k’	kʰ	20
u	u	12
˨˧$	²³	9
^š	ʃ	7
e	e	87
^h	h	3
ē	eː	18
^k	k	5
^t’	t̪ʰ	2
i	i	33
^ṯs̱’	tsʰ	3
˧˨$	³²	10
^ñ	ɲ	15
^s	s	1
õ	õ	1
˦$	⁴	16
l	l	11
^a	ʌ	33
˦˨	⁴² +	72
b	b	13
˨˦$	²⁴	50
˨˦	²⁴ +	82
k	k	8
˦˨$	⁴²	80
ñ	ɲ	10
ⁱ	ĭ	23
m	m	21
š	ʃ	26
p	p	7
ä	ɛ	51
k’	kʰ	1
ž	ʒ	14
^n	n̪	16
ö	ø	7
^z	z	4
o	o	15
p’	pʰ	5
n	n̪	7
^m	m	14
z	z	4
ᵘ	ŭ	12
˦	⁴ +	29
^l	l	4
h	h	7
^ch’	tʃʰ	7
^ts’	tsʰ	5
˨	² +	3
ch	tʃ	6
˧	³ +	21
s	s	14
t’	t̪ʰ	1
^p	p	1
^j	dʒ	2
^t	t̪	2
v	v	1
’	NULL	2
^d	d̪	4
d	d̪	27
^ž	ʒ	2
^dz	dz	1
˨˧	²³ +	5
ṯs̱’	tsʰ	4
j	dʒ	1
^v	v	1
ṅ	ŋ	12
r	r	17
R	r	1
A	ʌ	1
^˨˧	²³	1
$	NULL	1
˧˨	³² +	1
^ch	tʃ	1
^o	o	2
^ē	eː	1
^r	r	1
^p’	pʰ	1
^M	m	1
^i	i	1
ū	uː	1
t	t̪	1
