Grapheme	IPA	Frequency
^p	p	11
ā̃	ãː	12
ch	tʃ	7
$	NULL	168
^ch’	tʃʰ	4
ai	ai	9
a	ʌ	94
h	h	32
^s	s	6
ā	ʌː	77
t	t̪	7
^ā	ʌː	3
ṭ’	ʈʰ	3
^n	n̪	11
w	w	7
^ē	eː	1
k	k	26
u	u	69
^d	d̪	5
s	s	7
i	i	36
^t	t̪	21
ī	iː	22
n	n̪	29
^ch	tʃ	4
r	r	55
^b	b	19
p	p	8
-	+	14
ō	oː	32
ē	eː	37
ū	uː	13
^m	m	17
y	j	13
^b’	bʰ	2
au	au	5
d	d̪	5
^l	l	3
o	o	7
g	g	15
e	e	2
ᵃ	ă	11
ṭ	ʈ	6
^ṭ	ʈ	3
^g’	gʰ	2
ṛ	ɽ	5
^g	g	5
ï	ɪ	2
^k	k	9
^h	h	16
+	+	49
m	m	39
j	dʒ	8
l	l	8
ch’	tʃʰ	3
^ū̃	ũː	3
k’	kʰ	3
^p’	pʰ	1
^ky	kʲ	1
ũ	ũ	6
^au	au	1
^a	ʌ	1
ī̃	ĩː	2
^j	dʒ	3
-$	NULL	9
^k’	kʰ	1
ĩ	ĩ	13
m’	mʰ	2
^ṭ’	ʈʰ	1
ṛ’	ɽʰ	1
^w	w	16
t’	t̪ʰ	6
ū̃	ũː	2
ē̃	ẽː	3
^u	u	4
n’	n̪̊ʰ	1
^ā̃	ãː	1
b’	bʰ	1
^D	d	1
^o	o	1
b	b	1
d’	d̪ʰ	1
