Grapheme	IPA	Frequency
^p	p	10
a	ʌ	68
n	n̪	24
j	dʒ	2
$	NULL	162
^š	ʃ	3
ō	oː	32
^s	s	6
t	t̪	17
^a	ʌ	10
ṭ’	ʈʰ	4
^n	n̪	4
u	u	12
m	m	30
k	k	6
^d	d̪	10
š	ʃ	31
ū	uː	36
^ṭ’	ʈʰ	1
ā	ʌː	71
^ch	tʃ	5
r	r	49
^b	b	13
b	b	20
-	+	6
ā̃	ãː	7
i	i	7
+	+	55
^y	j	10
ī	iː	33
^j	dʒ	2
^i	i	2
p	p	2
^m	m	17
ē	eː	11
^ī	iː	2
s	s	11
^l	l	5
ṭ	ʈ	3
^g	g	11
h	h	11
^k	k	9
ch	tʃ	18
^ch’	tʃʰ	3
l	l	6
^ū	uː	6
ai	ai	12
^r	r	5
g	g	8
^t	t̪	16
^ō	oː	1
-$	NULL	10
^k’	kʰ	2
d	d̪	5
^t’	t̪ʰ	11
^ḍ	ɖ	2
t’	t̪ʰ	6
ṇ	ɳ	7
ḍ	ɖ	7
z	z	3
^ā	ʌː	2
ĩ	ĩ	1
^ky	kʲ	1
b’	bʰ	1
ṅ	ŋ	1
au	au	1
q	q	1
^z	z	1
y	j	1
^X	x	1
^ã	ã	1
