Grapheme	IPA	Frequency
^p	p	6
u	u	41
š	ʃ	13
$	NULL	200
ō	oː	21
ĩ	ĩ	4
^ṣ̌	ʂ	3
ā	ʌː	35
^s	s	7
a	ʌ	57
t	t̪	15
^a	ʌ	8
ṣ̌	ʂ	21
^n	n̪	5
au	au	1
^ä	ɛ	7
k	k	7
^d	d̪	12
ai	ai	12
i	i	64
^c̣	c	2
ḥ	h	6
ē	eː	28
^ch	tʃ	4
r	r	24
^b	b	29
b	b	20
o	o	45
^m	m	24
l	l	12
ä	ɛ	53
ṭ	ʈ	8
-	+	3
j	dʒ	14
+	+	59
à	a	17
^ā	ʌː	1
e	e	8
^j	dʒ	6
n	n̪	46
ū	uː	18
^gy	gʲ	1
m	m	11
^š	ʃ	7
d	d̪	22
c̣	c	4
ī	iː	23
^à	a	4
p	p	5
^g	g	4
w	w	4
ū̃	ũː	3
ch	tʃ	9
ī̃	ĩː	2
g	g	15
^ai	ai	6
^l	l	1
h	h	8
^h	h	4
j̣o	dʒ o	1
^k	k	7
^u	u	1
t’	t̪ʰ	2
^y	j	2
^f	f	1
^ky	kʲ	1
^-	+	1
y	j	2
-$	NULL	10
^k’	kʰ	1
s	s	50
ï	ɪ	5
^t	t̪	12
^t’	t̪ʰ	2
^ṯs̱	ts	4
^w	w	2
^r	r	23
^ts	ts	7
ᵘ	ŭ	1
gy	gʲ	3
^o	o	1
^ō	oː	1
^ǎ	æ	1
^ḍ	ɖ	2
^X	x	1
^D	d	1
^ū̃	ũː	1
ṅ	ŋ	2
ũ	ũ	1
