Grapheme	IPA	Frequency
^p	p	6
a	ʌ	82
n	n̪	16
j	dʒ	4
$	NULL	169
^š	ʃ	8
ō	oː	30
^s	s	12
t	t̪	4
^a	ʌ	6
ṭ	ʈ	1
^n	n̪	6
m	m	9
^i	i	2
k	k	27
^d	d̪	7
š	ʃ	20
ū	uː	66
^ch	tʃ	3
ā	ʌː	61
au	au	1
^b	b	12
p	p	10
-	+	6
ch	tʃ	3
ē	eː	12
ī	iː	37
+	+	69
b	b	10
^y	j	3
ai	ai	18
^b’	bʰ	2
u	u	9
^m	m	13
^j	dʒ	3
d	d̪	7
ch’	tʃʰ	1
^d’	d̪ʰ	4
r	r	15
^g’	gʰ	5
^g	g	8
^k	k	12
ž	ʒ	14
i	i	20
ṭ’	ʈʰ	20
^ch’	tʃʰ	3
l	l	7
^h	h	4
s	s	6
^ɣ	ɣ	4
w	w	4
p’	pʰ	1
g	g	10
^ū	uː	5
^w	w	1
^ṭ	ʈ	1
^t	t̪	20
^ꭓ	x	1
-$	NULL	9
^k’	kʰ	2
^ā	ʌː	7
^ai	ai	1
^t’	t̪ʰ	8
^ṛ	ɽ	1
t’	t̪ʰ	19
h	h	12
y	j	15
ǒ	ɒ	1
^ē	eː	1
ĩ	ĩ	1
^ḍ’	ɖʰ	1
^ḍ	ɖ	1
^l	l	1
z	z	2
q	q	1
^z	z	1
ṛ	ɽ	2
^X	x	1
e	e	1
^P	p	1
B	b	1
d’	d̪ʰ	1
ꭓ	x	1
^āi	aːi	1
ng	ŋ	1
ā̃	ãː	1
