Grapheme	IPA	Frequency
^p	p	6
ā̃	ãː	6
ch	tʃ	4
$	NULL	166
^ch’	tʃʰ	3
a	ʌ	87
w	w	2
^s	s	5
ā	ʌː	87
t’	t̪ʰ	2
^ā	ʌː	5
ṭ’	ʈʰ	4
^n	n̪	5
o	o	13
^ē	eː	1
k	k	27
^d	d̪	8
s	s	17
u	u	15
i	i	17
^t	t̪	22
ī	iː	37
n	n̪	46
^ch	tʃ	3
āi	aːi	4
r	r	82
^b	b	23
p	p	13
-	+	47
ē	eː	53
+	+	53
b	b	6
m	m	57
^m	m	16
y	j	5
ō	oː	29
^b’	bʰ	2
h	h	30
d	d̪	8
ᵃ	ă	35
^j	dʒ	4
^a	ʌ	2
au	au	2
ṭ	ʈ	6
^g’	gʰ	6
ṛ	ɽ	10
ṛ’	ɽʰ	3
^g	g	6
^k	k	12
^k’	kʰ	4
g	g	14
^h	h	14
j	dʒ	9
ch’	tʃʰ	3
ō̃	õː	8
^ū̃	ũː	2
^u	u	1
ū	uː	6
^ǎ	æ	1
ǔ	ŏ	1
-$	NULL	10
ai	ai	3
ẽ	ẽ	15
^ṭ’	ʈʰ	1
ē̃	ẽː	3
e	e	8
ě	e	1
^ū	uː	18
ĩ	ĩ	4
l	l	22
k’	kʰ	2
^ai	ai	1
ũ	ũ	1
t	t̪	2
ū̃	ũː	1
b’	bʰ	1
^o	o	1
^l	l	1
^r	r	1
^B	b	1
’	NULL	1
^āi	aːi	1
