Grapheme	IPA	Frequency
^ṅ	ŋ	21
ā	ʌː	90
+	+	201
k	k	32
u	u	34
$	NULL	178
^k	k	14
r	r	24
au	au	15
ō	oː	5
n	n̪	19
ai	ai	12
^š	ʃ	2
o	o	56
^t	t̪	4
s	s	3
ei	ei	10
^h	h	6
θ	θ	19
˥˦$	⁵⁴	1
^l	l	11
e	e	24
^ᵃ	ă	17
p	p	12
à	a	64
g	g	7
h	h	3
ä	ɛ	37
y	j	24
ᵏ	k̚	5
d	d̪	63
m	m	33
i	i	42
^ñ	ɲ	2
^m	m	32
š	ʃ	16
^y	j	2
ky	kʲ	1
ᵃ	ă	18
^θ	θ	30
ṅ	ŋ	44
b	b	36
a	ʌ	11
^n	n̪	13
w	w	18
^s	s	4
t	t̪	20
j	dʒ	2
ᵗ	t̪̚	3
^au	au	1
l	l	16
^z	z	2
^ō	oː	1
^s’	sʰ	1
^p	p	2
^b	b	2
^r	r	2
-	+	12
å	ɔ	1
s’	sʰ	1
z	z	1
^a	ʌ	1
^^	NULL	1
^g	g	2
^ch	tʃ	3
^w	w	1
^P	p	2
^ei	ei	1
ᵖ	p̚	1
