Grapheme	IPA	Frequency
^s	s	21
u	u	43
n	n̪	64
j	dʒ	7
à	a	122
$	NULL	182
^n	n̪	5
i	i	120
ṅ	ŋ	11
g	g	27
d	d̪	8
^j	dʒ	10
k	k	8
ō	oː	7
^u	u	6
y	j	10
^e	e	6
m	m	48
w	w	33
e	e	129
^i	i	19
l	l	12
^d	d̪	5
^à	a	22
-	+	81
ṯs̱	ts	2
+	+	53
t	t̪	9
b	b	33
h	h	40
o	o	19
^g	g	6
^ꭓ	x	2
^ñ	ɲ	2
r	r	22
s	s	11
^m	m	9
v	v	1
ch’	tʃʰ	1
ñ	ɲ	13
^t	t̪	4
^f	f	3
dz	dz	2
^ts	ts	1
^b	b	23
ž	ʒ	4
^w	w	6
^y	j	4
ts	ts	1
^k	k	2
^o	o	1
^ž	ʒ	9
^dz	dz	1
ch	tʃ	1
^ch	tʃ	9
a	ʌ	1
ꭓ	x	2
f	f	1
ei	ei	1
^š	ʃ	2
t’	t̪ʰ	3
p	p	1
^À	ɑ	1
^h	h	1
^ei	ei	1
^p	p	1
š	ʃ	1
