Grapheme	IPA	Frequency
^p	p	6
ā	ʌː	69
ñ	ɲ	1
j	dʒ	8
$	NULL	157
^ch’	tʃʰ	1
ē	eː	36
^s	s	4
a	ʌ	48
t	t̪	25
^a	ʌ	4
ṭ	ʈ	2
ṭ’	ʈʰ	2
^n	n̪	5
ō̃	õː	9
^ē	eː	1
k	k	15
^d	d̪	10
s	s	6
ō	oː	50
^t	t̪	23
r	r	46
^ch	tʃ	6
^b	b	17
p	p	20
-	+	9
n	n̪	22
+	+	51
b	b	2
ā̃	ãː	13
^m	m	9
^b’	bʰ	2
ī	iː	23
ṇ	ɳ	3
^ā	ʌː	3
d	d̪	11
m	m	41
ch	tʃ	4
ū	uː	5
^d’	d̪ʰ	2
ē̃	ẽː	8
^g’	gʰ	6
ṛ	ɽ	8
ī̃	ĩː	5
^g	g	3
^k	k	10
u	u	11
^h	h	20
ṅ	ŋ	4
g	g	20
l	l	7
h	h	10
^u	u	5
f	f	1
ai	ai	5
i	i	5
ch’	tʃʰ	1
ū̃	ũː	12
ě	ə	8
^j	dʒ	2
-$	NULL	9
^k’	kʰ	3
au	au	1
^m’	mʰ	1
ḷ	ɭ	1
^ō	oː	7
^w	w	7
ĩ	ĩ	1
t’	t̪ʰ	7
o	o	1
n’	n̪̊ʰ	1
^t’	t̪ʰ	1
k’	kʰ	2
ō̂	oː	1
b’	bʰ	1
^ḍ’	ɖʰ	1
ḍ	ɖ	1
ḍ’	ɖʰ	1
^l	l	1
^r	r	1
^ɣ	ɣ	1
^z	z	1
^X	x	1
^š	ʃ	1
^ū̃	ũː	1
