Grapheme	IPA	Frequency
^p	p	12
ā̃	ãː	8
ch	tʃ	5
-	+	48
g	g	25
ō	oː	25
$	NULL	197
^ch’	tʃʰ	5
au	au	7
^s	s	9
ā	ʌː	104
t	t̪	13
^ā	ʌː	3
ṭ’	ʈʰ	3
^n	n̪	12
^ē	eː	1
^d	d̪	8
a	ʌ	117
s	s	19
ū	uː	22
y	j	5
^t	t̪	22
ī	iː	61
n	n̪	65
^ch	tʃ	5
r	r	76
^b	b	24
p	p	12
b	b	18
k	k	47
e	e	9
ē	eː	33
+	+	55
^m	m	13
h	h	35
ᵃ	ă	44
^ī	iː	1
^b’	bʰ	4
ai	ai	4
i	i	25
d	d̪	8
^a	ʌ	2
m	m	48
^l	l	3
ṛ	ɽ	17
ṭ	ʈ	5
o	o	13
^g’	gʰ	6
^g	g	9
āi	aːi	1
^k	k	13
u	u	11
^k’	kʰ	3
^h	h	23
l	l	17
^ū̃	ũː	2
^ū	uː	9
j’	dʒʰ	1
ch’	tʃʰ	2
w	w	9
^ǎ	æ	1
ǔ	ŏ	1
ī̃	ĩː	11
^j	dʒ	3
-$	NULL	10
ē̃	ẽː	2
k’	kʰ	2
å	ɔ	13
^o	o	7
j	dʒ	7
ï	ɪ	6
^ō	oː	2
^u	u	3
n’	n̪̊ʰ	2
t’	t̪ʰ	2
^ā̃	ãː	1
ũ	ũ	1
b’	bʰ	1
p’	pʰ	1
^Ī	iː	1
ō̃	õː	1
’	NULL	1
