Grapheme	IPA	Frequency
^ṅ	ŋ	29
˩˨$	¹²	30
^l	l	15
u	u	52
k	k	19
˨˩$	²¹	51
^ts’	tsʰ	4
a	ʌ	28
t	t̪	49
˦$	⁴	17
^p	p	8
˥˦$	⁵⁴	23
^k	k	12
au	au	21
˦˥$	⁴⁵	48
^y	j	14
^š	ʃ	11
p	p	5
ī	iː	14
ö	ø	16
ṅ	ŋ	20
^s	s	5
ā	ʌː	37
m	m	19
˧$	³	1
z	z	4
^f	f	5
ū	uː	17
˨˩	²¹ +	34
ch	tʃ	14
i	i	49
w	w	9
å	ɔ	45
˥˦	⁵⁴ +	14
f	f	7
˨	² +	27
˩˨	¹² +	60
ai	ai	25
ō	oː	25
^t	t̪	6
āi	aːi	2
l	l	7
^h	h	12
s	s	1
^ā	ʌː	3
ts	ts	11
ē	eː	8
^n	n̪	23
˨$	²	22
n	n̪	34
y	j	13
p’	pʰ	1
˦	⁴ +	16
^ts	ts	6
^ṯs̱	ts	1
˨˦$	²⁴	1
^m	m	12
˦˥	⁴⁵ +	16
ᵏ	k̚	11
h	h	30
^k’	kʰ	22
ü	y	3
ᵖ	p̚	1
ᵗ	t̪̚	5
š	ʃ	2
ä	ɛ	48
ı	i	1
˩˧	¹³ +	1
oi	ɔɪ	6
^G	g	1
$	NULL	1
^t’	t̪ʰ	4
^Š	ʃ	1
^u	u	1
t’	t̪ʰ	2
ʳ	r̚	1
