Grapheme	IPA	Frequency
^p	p	29
ā	ʌː	38
-	+	113
ṅ	ŋ	3
u	u	23
$	NULL	150
^s	s	4
r	r	23
i	i	59
^t	t̪	12
ch	tʃ	12
ē	eː	27
e	e	41
p	p	15
f	f	19
ü	y	51
^k	k	14
l	l	5
^ch	tʃ	5
o	o	63
n	n̪	14
h	h	6
a	ʌ	9
ṯs̱	ts	2
d	d̪	15
à	a	13
+	+	45
k	k	46
m	m	16
å	ɔ	9
^z	z	2
^j	dʒ	2
^i	i	4
z	z	1
^m	m	12
^n	n̪	21
^ts	ts	5
^l	l	5
^r	r	4
^-	+	1
v	v	5
s	s	5
t	t̪	9
^e	e	2
j’	dʒʰ	1
ts	ts	1
^d	d̪	3
y	j	3
^y	j	8
ñ	ɲ	6
^g	g	2
w	w	11
^b	b	2
^h	h	5
^ā	ʌː	6
-$	NULL	3
g	g	6
b	b	12
^p’	pʰ	1
ū	uː	1
^f	f	1
^R	r	1
^ṯs̱	ts	1
t’	t̪ʰ	1
j	dʒ	1
^g’	gʰ	1
