Grapheme	IPA	Frequency
^ṅ	ŋ	3
ā	ʌː	50
-	+	118
y	j	13
a	ʌ	97
$	NULL	127
w	w	22
ṅ	ŋ	35
k	k	29
p	p	35
o	o	23
^t	t̪	4
ū	uː	16
u	u	7
^b’	bʰ	3
^r	r	2
e	e	5
^p’	pʰ	4
^ö	ø	12
ch	tʃ	10
t	t̪	7
^k	k	4
i	i	15
^d’	d̪ʰ	1
ö	ø	4
^-	+	2
^h	h	3
s	s	2
^s	s	6
m	m	21
^l	l	6
^ū	uː	2
^ō	oː	10
^d	d̪	6
ch’	tʃʰ	13
^m	m	20
n	n̪	22
ē	eː	10
^ch’	tʃʰ	3
+	+	11
g’	gʰ	2
ō	oː	9
ḍ	ɖ	3
ī	iː	5
^p	p	6
°	NULL	2
g	g	3
r	r	3
^n	n̪	4
d	d̪	3
^u	u	5
k’	kʰ	2
^ā	ʌː	3
^k’	kʰ	5
^ch	tʃ	3
^y	j	1
^a	ʌ	4
^b	b	1
l	l	2
^o	o	2
hy	hʲ	1
au	au	1
p’	pʰ	1
b	b	1
^g’	gʰ	1
^w	w	1
