Grapheme	IPA	Frequency
^m	m	19
å̃	ɔ	2
ṛ	ɽ	21
ē̃	ẽː	2
$	NULL	184
^t	t̪	10
u	u	6
r	r	25
ū	uː	37
i	i	28
^e	e	4
ā	ʌː	118
e	e	43
^i	i	5
a	ʌ	32
l	l	33
^a	ʌ	6
ī	iː	40
t	t̪	23
o	o	12
y	j	4
^g	g	5
ä	ɛ	30
^b	b	14
-	+	168
p	p	22
^u	u	2
n	n̪	74
^ā	ʌː	25
ē	eː	34
’	NULL	2
ᵗ	t̪̚	5
ᵏ	k̚	21
k	k	58
ō	oː	32
^ē	eː	8
ṅ	ŋ	25
g	g	29
m	m	25
s	s	15
+	+	31
^h	h	5
å	ɔ	28
^k	k	8
h	h	18
^s	s	24
d	d̪	20
^ạ̄	ʌː	2
ṇ	ɳ	4
ḍ	ɖ	5
j	dʒ	4
^j	dʒ	2
^ū	uː	2
^ch	tʃ	5
^l	l	3
^n	n̪	3
ᶜ	c̚	2
ʰ	h	2
^å	ɔ	1
ạ̄	ʌː	1
^o	o	1
ä̃	ɛ̃	4
^d	d̪	17
ᵖ	p̚	1
^ī	iː	7
^ai	ai	3
ñ	ɲ	3
b	b	10
^ä	ɛ	1
ch	tʃ	2
ṭ	ʈ	2
ū̃	ũː	1
^ḍ	ɖ	1
^p	p	2
āi	aːi	1
ā̃	ãː	2
^S	s	1
^ō	oː	1
ạ	a	1
