Grapheme	IPA	Frequency
^p	p	12
ā̃	ãː	34
ch	tʃ	4
$	NULL	216
^ch’	tʃʰ	2
ē	eː	46
^s	s	7
ā	ʌː	100
t	t̪	14
^ā	ʌː	8
ṭ’	ʈʰ	3
^n	n̪	6
a	ʌ	60
w	w	8
^ē	eː	1
k	k	24
^d	d̪	9
s	s	10
ō	oː	93
^t	t̪	11
ī	iː	45
n	n̪	16
^ch	tʃ	3
r	r	68
^b	b	32
p	p	15
^b’	bʰ	3
b’	bʰ	3
d	d̪	12
y	j	23
-	+	22
j	dʒ	9
ū̃	ũː	24
+	+	50
b	b	2
h	h	17
^m	m	9
^j	dʒ	4
i	i	5
ai	ai	5
ᵃ	ă	33
m	m	25
^l	l	8
u	u	11
g	g	24
^w	w	6
ū	uː	6
ḷ	ɭ	4
ṭ	ʈ	5
ḍ	ɖ	25
ky	kʲ	1
^g’	gʰ	8
l	l	9
^g	g	6
^ṭ	ʈ	5
^k	k	15
^h	h	14
ṇ	ɳ	13
ch’	tʃʰ	5
^k’	kʰ	3
^ū̃	ũː	3
^ū	uː	8
^v	v	10
ī̃	ĩː	3
^ky	kʲ	2
ō̃	õː	2
^au	au	1
^ō	oː	1
-$	NULL	9
^m’	mʰ	12
ē̃	ẽː	11
^t’	t̪ʰ	13
e	e	1
ĩ	ĩ	3
t’	t̪ʰ	7
ũ	ũ	1
v	v	1
^ā̃	ãː	1
k’	kʰ	2
š	ʃ	2
^P	p	1
ṛ	ɽ	1
^r	r	1
ã	ã	1
