Grapheme	IPA	Frequency
^p	p	7
ū	uː	21
n	n̪	50
z	z	22
$	NULL	223
^ꭓ	x	7
a	ʌ	45
l	l	16
o	o	21
^ū	uː	1
v	v	9
d	d̪	60
^ō	oː	2
t	t̪	43
^å	ɔ	1
ṭ	ʈ	2
^n	n̪	11
w	w	26
^w	w	15
k	k	37
^d	d̪	17
ō	oː	43
s	s	18
h	h	11
au	au	1
^r	r	5
āi	aːi	3
ā	ʌː	47
i	i	24
^ṯs̱	ts	5
f	f	1
r	r	35
^t	t̪	35
å	ɔ	31
-	+	30
e	e	77
+	+	54
b	b	6
ai	ai	14
^v	v	7
^ī	iː	2
ꭓ	x	19
^i	i	4
^m	m	16
u	u	57
j	dʒ	8
^k	k	13
ch	tʃ	8
^ž	ʒ	3
^z	z	6
m	m	34
^ch	tʃ	3
^š	ʃ	13
^b	b	3
ž	ʒ	4
^ɣ	ɣ	9
^f	f	6
ī	iː	17
š	ʃ	22
^q	q	1
^dz	dz	1
p	p	3
^ts	ts	2
^c	c	1
^l	l	2
ē	eː	16
-$	NULL	8
^s	s	7
^a	ʌ	14
^ā	ʌː	8
^y	j	1
ṯs̱	ts	4
ɣ	ɣ	2
q	q	2
^X	x	2
^u	u	1
ǒ	ɒ	1
