Grapheme	IPA	Frequency
^p	p	17
a	ʌ	51
ñ	ɲ	9
$	NULL	178
^ch’	tʃʰ	3
ē̃	ẽː	9
^s	s	5
t	t̪	21
^a	ʌ	14
ṭ	ʈ	2
ṭ’	ʈʰ	3
^n	n̪	6
å̃	ɔ	1
^h	h	9
i	i	18
k	k	14
^ḍ	ɖ	8
ā	ʌː	87
h	h	38
ū̃	ũː	16
^t	t̪	23
r	r	42
ē	eː	36
^ch	tʃ	8
e	e	5
ō	oː	22
ū	uː	6
d	d̪	13
n	n̪	25
-	+	2
l	l	15
+	+	49
p	p	1
w	w	4
ā̃	ãː	31
^m	m	14
^b’	bʰ	6
ä	ɛ	10
ṇ	ɳ	5
ṛ	ɽ	12
ī	iː	27
^z	z	2
ḍ	ɖ	10
m	m	21
^j	dʒ	2
^b	b	5
ng	ŋ	3
u	u	20
^d’	d̪ʰ	2
^g’	gʰ	6
^g	g	5
^k	k	11
ṅ	ŋ	4
g	g	14
ḥ	h	1
z	z	2
^u	u	9
ch	tʃ	3
ḷ	ɭ	1
ch’	tʃʰ	1
å	ɔ	2
ĩ	ĩ	1
^ꭓ	x	1
ai	ai	1
^v	v	3
-$	NULL	8
^k’	kʰ	2
ä̃	ɛ̃	8
s	s	44
^ā	ʌː	2
j	dʒ	3
^o	o	12
^ō	oː	4
ě	e	6
ī̃	ĩː	2
n’	n̪̊ʰ	2
v	v	6
t’	t̪ʰ	1
k’	kʰ	3
ũ	ũ	1
^d	d̪	1
b	b	3
b’	bʰ	1
^ḍ’	ɖʰ	1
ḍ’	ɖʰ	1
^l	l	1
^ǎ	æ	1
ǐ	i	1
y	j	1
^X	x	1
^R	r	1
^š	ʃ	1
ō̃	õː	1
