Grapheme	IPA	Frequency
^p	p	12
a	ʌ	67
ñ	ɲ	3
j	dʒ	13
$	NULL	172
^ch’	tʃʰ	1
ī	iː	42
^s	s	9
t	t̪	27
^a	ʌ	12
ṭ	ʈ	4
ṭ’	ʈʰ	2
^n	n̪	5
au	au	3
^i	i	1
k	k	14
^d	d̪	7
s	s	19
ō	oː	18
^t	t̪	21
r	r	56
ai	ai	8
^ch	tʃ	5
^b	b	21
b	b	21
ē	eː	32
ā	ʌː	92
-	+	4
ch’	tʃʰ	2
+	+	50
ā̃	ãː	13
^m	m	7
^b’	bʰ	7
ṇ	ɳ	8
h	h	16
’	NULL	2
ū̃	ũː	2
^ā	ʌː	2
d	d̪	6
m	m	29
^l	l	2
ṛ	ɽ	14
ch	tʃ	6
^j	dʒ	3
g	g	12
u	u	26
^d’	d̪ʰ	2
ū	uː	14
ī̃	ĩː	2
^g’	gʰ	6
n’	n̪̊ʰ	4
^g	g	4
^k	k	12
^h	h	15
l	l	14
ě	ə	6
^u	u	6
p	p	2
^j’	dʒʰ	1
i	i	16
-$	NULL	8
^k’	kʰ	3
ũ	ũ	7
^ō	oː	14
n	n̪	14
t’	t̪ʰ	7
y	j	5
ĩ	ĩ	2
e	e	1
m’	mʰ	1
k’	kʰ	1
ḷ	ɭ	1
b’	bʰ	1
^P	p	1
š	ʃ	1
d’	d̪ʰ	1
^ū	uː	1
