Grapheme	IPA	Frequency
^p	p	12
a	ʌ	81
ñ	ɲ	3
j	dʒ	13
$	NULL	205
^ch’	tʃʰ	2
ī	iː	29
ē	eː	22
^s	s	25
t	t̪	26
^a	ʌ	12
ṭ	ʈ	7
ṭ’	ʈʰ	4
^n	n̪	7
au	au	4
^i	i	1
k	k	24
^d	d̪	7
s	s	44
ō	oː	16
^t	t̪	30
r	r	56
ai	ai	6
^ch	tʃ	4
u	u	36
^b	b	24
b	b	24
e	e	36
d	d̪	29
ā	ʌː	115
-	+	18
i	i	25
+	+	51
ā̃	ãː	56
^m	m	19
m	m	33
^b’	bʰ	2
ū	uː	16
n	n̪	26
h	h	49
^ā	ʌː	2
ṇ	ɳ	12
k’	kʰ	5
^j	dʒ	9
^l	l	2
ṛ	ɽ	12
ch	tʃ	5
^d’	d̪ʰ	2
^g’	gʰ	6
^g	g	6
ī̃	ĩː	4
^k	k	12
^h	h	9
^k’	kʰ	7
b’	bʰ	2
l	l	7
ḍ	ɖ	4
^u	u	6
p	p	4
n’	n̪̊ʰ	4
g	g	16
m’	mʰ	3
ch’	tʃʰ	2
^ky	kʲ	1
-$	NULL	10
ĩ	ĩ	9
t’	t̪ʰ	7
^o	o	2
ū̃	ũː	1
ã	ã	1
^ḍ’	ɖʰ	1
^r	r	1
^P	p	1
š	ʃ	1
^Ṭ’	ʈʰ	1
^š	ʃ	1
d’	d̪ʰ	1
^ū	uː	1
