Grapheme	IPA	Frequency
^p	p	9
ā	ʌː	81
ñ	ɲ	2
j	dʒ	3
$	NULL	195
^ch’	tʃʰ	5
ē	eː	43
au	au	24
^s	s	19
t	t̪	10
^ā	ʌː	5
ṭ’	ʈʰ	3
^n	n̪	6
^ē	eː	1
k	k	17
^d	d̪	9
ȯ	o	1
š	ʃ	4
ō	oː	56
ī	iː	36
^ch	tʃ	2
n	n̪	10
^ṯs̱	ts	1
r	r	33
^b	b	24
b	b	10
-	+	4
l	l	12
ai	ai	20
+	+	50
^ī	iː	1
h	h	13
ṇ	ɳ	11
^m	m	17
ǒ	ɒ	13
ch’	tʃʰ	3
^ḏẕ	dz	4
d	d̪	6
w	w	12
ṛ	ɽ	15
^ṯs̱’	tsʰ	5
ā̃	ãː	4
^m’	mʰ	1
ṭ	ʈ	33
ū	uː	37
^g	g	10
^k	k	12
a	ʌ	23
^r	r	7
^h	h	17
ts’	tsʰ	11
m	m	26
^u	u	2
b’	bʰ	2
^t	t̪	31
ḍ	ɖ	14
ḍ’	ɖʰ	1
g	g	3
u	u	12
^ā̃	ãː	1
^ō	oː	2
i	i	23
d’	d̪ʰ	2
^ḍ	ɖ	1
-$	NULL	11
^k’	kʰ	2
^š	ʃ	2
ū̃	ũː	10
ē̃	ẽː	19
^ṭ’	ʈʰ	1
t’	t̪ʰ	4
p	p	19
ĩ	ĩ	2
^t’	t̪ʰ	1
ě	e	1
s	s	3
o	o	1
^l	l	2
k’	kʰ	3
ḷ	ɭ	3
^p’	pʰ	1
^N	n	1
^g’	gʰ	2
^y	j	1
^ū̃	ũː	1
