Grapheme	IPA	Frequency
^p	p	19
a	ʌ	65
ñ	ɲ	9
$	NULL	176
^ch’	tʃʰ	2
ī	iː	21
^s	s	7
t	t̪	24
^a	ʌ	15
ṭ’	ʈʰ	3
^n	n̪	6
ō̃	õː	2
^h	h	6
i	i	33
k	k	14
^ḍ	ɖ	7
ḍ	ɖ	19
ā	ʌː	74
h	h	25
ū̃	ũː	22
^t	t̪	23
r	r	47
ē	eː	31
^ch	tʃ	7
ō	oː	17
ū	uː	9
d	d̪	16
-	+	6
n	n̪	13
+	+	50
p	p	3
ē̃	ẽː	15
^m	m	16
^b’	bʰ	5
ṇ	ɳ	5
^ā	ʌː	3
m	m	26
^z	z	1
l	l	11
^j	dʒ	3
^b	b	7
b	b	6
u	u	22
^d’	d̪ʰ	2
ī̃	ĩː	7
^g’	gʰ	6
ṛ	ɽ	9
ā̃	ãː	29
n’	n̪̊ʰ	4
^g	g	4
g	g	21
ã	ã	10
w	w	3
^k	k	13
ch’	tʃʰ	3
^u	u	5
ch	tʃ	2
’	NULL	1
z	z	1
ũ	ũ	2
y	j	1
^v	v	2
-$	NULL	9
^k’	kʰ	2
au	au	1
ĩ	ĩ	9
ai	ai	3
s	s	41
^d	d̪	2
^ō	oː	14
^ū̃	ũː	2
v	v	6
t’	t̪ʰ	1
k’	kʰ	2
^w	w	1
j	dʒ	2
b’	bʰ	1
ṭ	ʈ	1
^l	l	1
^r	r	2
ṛ’	ɽʰ	1
^X	x	1
^š	ʃ	1
ḍ’	ɖʰ	1
j’	dʒʰ	1
