Grapheme	IPA	Frequency
^p	p	9
ā	ʌː	109
ñ	ɲ	2
j’	dʒʰ	1
$	NULL	181
n	n̪	22
z	z	9
^ṯs̱’	tsʰ	1
ē	eː	69
^s	s	24
t	t̪	5
^a	ʌ	4
ṭ	ʈ	27
ṭ’	ʈʰ	3
^n	n̪	7
au	au	7
^ē	eː	1
k	k	19
^d	d̪	7
a	ʌ	40
š	ʃ	3
ō	oː	26
^ch	tʃ	3
^ṯs̱	ts	1
r	r	41
^b	b	29
p	p	30
ū	uː	34
-	+	5
k’	kʰ	4
d	d̪	6
h	h	24
g	g	5
+	+	50
b	b	4
^ā	ʌː	5
m	m	23
^ī	iː	1
j	dʒ	4
ī	iː	52
āi	aːi	1
ǖ	yː	1
ṇ	ɳ	5
^m	m	9
ā̃	ãː	4
ch’	tʃʰ	7
^ṭ’	ʈʰ	1
i	i	4
ḍ	ɖ	15
^j	dʒ	3
w	w	16
s	s	18
^ch’	tʃʰ	2
ṛ	ɽ	11
^g	g	12
u	u	20
^b’	bʰ	4
l	l	7
^ts	ts	2
ǒ	ɒ	13
ts	ts	2
ch	tʃ	3
^u	u	2
^ū	uː	3
b’	bʰ	2
ī̃	ĩː	2
d’	d̪ʰ	2
ě	ə	3
ō̃	õː	1
ũ	ũ	2
^k	k	7
^h	h	10
^ā̃	ãː	8
^ḍ	ɖ	1
-$	NULL	9
^k’	kʰ	1
^š	ʃ	1
ē̃	ẽː	19
^t	t̪	27
t’	t̪ʰ	6
^ṭ	ʈ	1
^l	l	2
ū̃	ũː	1
ḷ	ɭ	3
^Ṭ’	ʈʰ	1
^ū̃	ũː	1
ai	ai	1
