Grapheme	IPA	Frequency
^a	ʌ	18
ñ	ɲ	2
j	dʒ	2
a	ʌ	189
$	NULL	178
^ā	ʌː	16
r	r	53
g	g	84
ṭ	ʈ	17
^õ	õ	1
m	m	11
b	b	5
i	i	69
d	d̪	21
^o	o	1
ṇ	ɳ	16
ḍ	ɖ	32
^p	p	12
t	t̪	15
^r	r	3
^m	m	12
ū	uː	17
^n	n̪	43
ā	ʌː	89
l	l	19
v	v	40
u	u	26
n	n̪	44
k	k	37
ē	eː	15
+	+	59
-	+	15
ḷ	ɭ	18
^ã	ã	8
^t	t̪	5
e	e	10
ṅ	ŋ	16
š	ʃ	2
s	s	9
^v	v	7
^k’	kʰ	6
^g	g	2
^h	h	5
^k	k	10
y	j	8
k’	kʰ	2
ō̃	õː	1
^y	j	5
ch	tʃ	2
^ch	tʃ	3
^ch’	tʃʰ	4
p	p	6
^e	e	2
^d	d̪	3
ī	iː	20
^s	s	3
^j	dʒ	1
ā̃	ãː	1
^i	i	1
ō	oː	21
^u	u	1
^ō	oː	1
h	h	12
ai	ai	1
^š	ʃ	1
^b	b	2
^D	d	1
ē̃	ẽː	1
ã	ã	1
^ū	uː	1
ky	kʲ	1
