Grapheme	IPA	Frequency
^p	p	7
a	ʌ	113
n	n̪	59
ch	tʃ	6
$	NULL	178
^š	ʃ	4
š	ʃ	4
^h	h	9
f	f	17
t	t̪	17
^n	n̪	29
o	o	6
h	h	13
^a	ʌ	5
s	s	33
i	i	25
ṭ	ʈ	12
^d	d̪	8
^i	i	4
r	r	36
ā	ʌː	78
^m	m	16
u	u	42
^ch	tʃ	3
^b	b	17
v	v	12
-	+	13
ē	eː	16
ɣ	ɣ	9
+	+	46
b	b	4
k	k	42
e	e	11
^l	l	1
m	m	21
^ī	iː	9
l	l	18
ṛ	ɽ	4
d	d̪	22
^z	z	3
ī	iː	23
ū	uː	5
^ꭓ	x	9
^ḍ	ɖ	3
g	g	7
^k	k	7
ṇ	ɳ	2
ḍ	ɖ	4
z	z	5
^j	dʒ	4
ō	oː	8
ai	ai	2
ṅ	ŋ	3
^g	g	2
^ō	oː	19
^t	t̪	3
j	dʒ	3
^s	s	2
^-	+	4
ꭓ	x	13
āi	aːi	1
^ē	eː	5
ž	ʒ	1
oi	ɔɪ	1
^p’	pʰ	1
^b’	bʰ	1
^ā	ʌː	1
^X	x	1
^u	u	1
ñ	ɲ	1
ã	ã	1
