ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	INFOMAPID	INFERRED_CLASS
57427	57_cat	Cat	TALAINGWRITTEN	TALAING_WRITTEN	bagai	bagai	b ʌ g ai	monn1252		15.49394	98.122465		1 7 1 7	AXBZ	PEKA	22	22.P.C 22.E.V 22.K.C 22.A.V	2.0 1.5 1.75 0.8	bʌgai	0	189	Cat:189
57429	57_cat	Cat	SAKAI	SAKAI	kuchík (Malay)	kuchík	k u tʃ i k	seno1278					1 7 1 7 1	AXBYN	KYTIK	17	17.K.C 17.Y.V 17.T.C 17.I.V 17.K.c	2.0 1.5 1.75 1.3 0.8	kutʃik	0	192	Cat:192
57430	57_cat	Cat	SEMANG	SEMANG	miu	miu	m i u	nort2682					4 7 7	AXZ	MIY	19	19.M.C 19.I.V 19.Y.V	2.0 1.5 0.8	miu	0	186	Cat:186
57431	57_cat	Cat	PALAUNG	PALAUNG	(domestic) à-ṅau	à-ṅau	a + ŋ au	ruma1248		23.6404	97.3172		7 9 4 7	X_AX	A_NA	16	16.A.V 16._._ 16.N.C 16.A.V	1.5 0.0 2.0 1.5	a+ŋau	0	185	Cat:185
57432	57_cat	Cat	PALAUNG	PALAUNG	(wild) sạ̄r	sạ̄r	s ʌː r	ruma1248		23.6404	97.3172		3 7 5	AXN	SER	16	16.S.C 16.E.V 16.R.c	2.0 1.5 0.8	sʌːr	0	195	Cat:195
57434	57_cat	Cat	DARANG	DARANG	àṅ-ṅiào	àṅ-ṅiào	a ŋ + ŋ i a o	ruch1235		21.6176	98.0915		7 4 9 4 7 7 7	XN_AXYZ	AN_NIAU	4	4.A.V 4.N.c 4._._ 4.N.C 4.I.V 4.A.V 4.U.V	1.5 0.8 0.0 2.0 1.5 1.3 0.8	aŋ+ŋiao	0	185	Cat:185
57435	57_cat	Cat	WA	WA	mio	mio	m i o	nucl1290		23.1024	99.108		4 7 7	AXZ	MIU	24	24.M.C 24.I.V 24.U.V	2.0 1.5 0.8	mio	0	186	Cat:186
57436	57_cat	Cat	SON	SON	miau	miau	m i au	sonn1238					4 7 7	AXZ	MIA	20	20.M.C 20.I.V 20.A.V	2.0 1.5 0.8	miau	0	186	Cat:186
57437	57_cat	Cat	EN	EN	mi-à	mi-à	m i + a	ennn1242					4 7 9 7	AX_X	MI_A	5	5.M.C 5.I.V 5._._ 5.A.V	2.0 1.5 0.0 1.5	mi+a	0	186	Cat:186
57438	57_cat	Cat	TAILOI	TAI_LOI	miau	miau	m i au	tail1246		21.4293	100.985		4 7 7	AXZ	MIA	21	21.M.C 21.I.V 21.A.V	2.0 1.5 0.8	miau	0	186	Cat:186
57439	57_cat	Cat	AMOK	A_MOK	à-ṅyà	à-ṅyà	a + ŋ j a	mokk1243		18.9117	99.5821		7 9 4 6 7	X_ACX	A_NJA	1	1.A.V 1._._ 1.N.C 1.J.C 1.A.V	1.5 0.0 2.0 1.5 1.5	a+ŋja	0	185	Cat:185
57440	57_cat	Cat	ANGKU	ANG_KU	miau	miau	m i au	huuu1240		22.0163	100.881		4 7 7	AXZ	MIA	2	2.M.C 2.I.V 2.A.V	2.0 1.5 0.8	miau	0	186	Cat:186
57442	57_cat	Cat	DANAO	DANAO	myi-màm	myi-màm	m j i + m a m	dana1252		20.4957	96.998		4 6 7 9 4 7 4	ACX_AXN	MJI_MAM	3	3.M.C 3.J.C 3.I.V 3._._ 3.M.C 3.A.V 3.M.c	2.0 1.5 1.5 0.0 2.0 1.5 0.8	mji+mam	0	187	Cat:187
57443	57_cat	Cat	YINRIANG	YIN_RIANG	miào	miào	m i a o	rian1261		24.0521	98.8333		4 7 7 7	AXYZ	MIAU	26	26.M.C 26.I.V 26.A.V 26.U.V	2.0 1.5 1.3 0.8	miao	0	186	Cat:186
57444	57_cat	Cat	KHAMUK	KHA_MUK	miào	miào	m i a o	khmu1255					4 7 7 7	AXYZ	MIAU	8	8.M.C 8.I.V 8.A.V 8.U.V	2.0 1.5 1.3 0.8	miao	0	186	Cat:186
57445	57_cat	Cat	KHASISTANDARD	KHASI_STANDARD	miàw	miàw	m i a w	khas1269		24.977	91.9998		4 7 7 6	AXYN	MIAW	10	10.M.C 10.I.V 10.A.V 10.W.c	2.0 1.5 1.3 0.8	miaw	0	186	Cat:186
57446	57_cat	Cat	WAR	WAR	miàw	miàw	m i a w	warj1242		25.1154	91.6266		4 7 7 6	AXYN	MIAW	25	25.M.C 25.I.V 25.A.V 25.W.c	2.0 1.5 1.3 0.8	miaw	0	186	Cat:186
57447	57_cat	Cat	NICOBARESE	NICOBARESE	meàu	meàu	m e a u	cent1990		7.94812	93.3921		4 7 7 7	AXYZ	MEAY	15	15.M.C 15.E.V 15.A.V 15.Y.V	2.0 1.5 1.3 0.8	meau	0	186	Cat:186
57448	57_cat	Cat	NICOBARESE	NICOBARESE	kochiṅ	kochiṅ	k o tʃ i ŋ	cent1990		7.94812	93.3921		1 7 1 7 4	AXBYN	KUTIN	15	15.K.C 15.U.V 15.T.C 15.I.V 15.N.c	2.0 1.5 1.75 1.3 0.8	kotʃiŋ	0	192	Cat:192
57449	57_cat	Cat	KHERWARISANTHALI	KHERWARI_SANTHALI	pūsī	pūsī	p uː s iː	sant1410		25.0317	87.8185		1 7 3 7	AXBZ	PYSI	11	11.P.C 11.Y.V 11.S.C 11.I.V	2.0 1.5 1.75 0.8	puːsiː	0	189	Cat:189
57450	57_cat	Cat	MUNDARI	MUNDARI	pūsī	pūsī	p uː s iː	mund1320		23.03	85.85		1 7 3 7	AXBZ	PYSI	14	14.P.C 14.Y.V 14.S.C 14.I.V	2.0 1.5 1.75 0.8	puːsiː	0	189	Cat:189
57451	57_cat	Cat	KURKU	KURKU	mīnū	mīnū	m iː n̪ uː	kork1243		21.8358	77.5541		4 7 4 7	AXBZ	MINY	13	13.M.C 13.I.V 13.N.C 13.Y.V	2.0 1.5 1.75 0.8	miːn̪uː	0	191	Cat:191
57452	57_cat	Cat	SAVARA	SAVARA	ramēṅ	ramēṅ	r ʌ m eː ŋ	sora1254		19.1213	84.19		5 7 4 7 4	AXBYN	REMEN	18	18.R.C 18.E.V 18.M.C 18.E.V 18.N.c	2.0 1.5 1.75 1.3 0.8	rʌmeːŋ	0	193	Cat:193
57453	57_cat	Cat	GADABA	GADABA	girēm	girēm	g i r eː m	bodo1267		18.3857	82.771		1 7 5 7 4	AXBYN	KIREM	6	6.K.C 6.I.V 6.R.C 6.E.V 6.M.c	2.0 1.5 1.75 1.3 0.8	gireːm	0	188	Cat:188
57454	57_cat	Cat	GADABA	GADABA	rumāṅgu	rumāṅgu	r u m ʌː ŋ g u	bodo1267		18.3857	82.771		5 7 4 7 4 1 7	AXBYMBZ	RYMENKY	6	6.R.C 6.Y.V 6.M.C 6.E.V 6.N.c 6.K.C 6.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	rumʌːŋgu	0	193	Cat:193
57467	57_cat	Cat	VIETNAMESE	VIETNAMESE	˧ kon ˨˩ meo	kon˧meo˨˩	k o n̪ ³ + m e o ²¹	viet1252		20.681188	105.774071		1 7 4 8 9 4 7 7 8	AXLT_AXYT	KUN6_MEU3	23	23.K.C 23.U.V 23.N.c 23.6.T 23._._ 23.M.C 23.E.V 23.U.V 23.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 3.0 1.0	kon̪³+meo²¹	0	194	Cat:194
9978	76_child	Child	KHMER	KHMER	kon	kon	k o n̪	cent1989		12.0515	105.015		1 7 4	AXN	KUN	12	12.K.C 12.U.V 12.N.c	2.0 1.5 0.8	kon̪	0	196	Child:196
9979	76_child	Child	TALAINGWRITTEN	TALAING_WRITTEN	kon	kon	k o n̪	monn1252		15.49394	98.122465		1 7 4	AXN	KUN	22	22.K.C 22.U.V 22.N.c	2.0 1.5 0.8	kon̪	0	196	Child:196
9981	76_child	Child	SAKAI	SAKAI	kᵉnon	kᵉnon	k ĕ n̪ o n̪	seno1278					1 7 4 7 4	AXBYN	KENUN	17	17.K.C 17.E.V 17.N.C 17.U.V 17.N.c	2.0 1.5 1.75 1.3 0.8	kĕn̪on̪	0	196	Child:196
9982	76_child	Child	SEMANG	SEMANG	woṅ	woṅ	w o ŋ	nort2682					6 7 4	AXN	WUN	19	19.W.C 19.U.V 19.N.c	2.0 1.5 0.8	woŋ	0	196	Child:196
9983	76_child	Child	PALAUNG	PALAUNG	kwån	kwån	k w ɔ n̪	ruma1248		23.6404	97.3172		1 6 7 4	ACXN	KWUN	16	16.K.C 16.W.C 16.U.V 16.N.c	2.0 1.5 1.5 0.8	kwɔn̪	0	196	Child:196
9984	76_child	Child	PALAUNG	PALAUNG	kān-ñåm	kān-ñåm	k ʌː n̪ + ɲ ɔ m	ruma1248		23.6404	97.3172		1 7 4 9 4 7 4	AXN_AXN	KEN_NUM	16	16.K.C 16.E.V 16.N.c 16._._ 16.N.C 16.U.V 16.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kʌːn̪+ɲɔm	0	196	Child:196
9986	76_child	Child	DARANG	DARANG	gån	gån	g ɔ n̪	ruch1235		21.6176	98.0915		1 7 4	AXN	KUN	4	4.K.C 4.U.V 4.N.c	2.0 1.5 0.8	gɔn̪	0	196	Child:196
9987	76_child	Child	WA	WA	kån	kån	k ɔ n̪	nucl1290		23.1024	99.108		1 7 4	AXN	KUN	24	24.K.C 24.U.V 24.N.c	2.0 1.5 0.8	kɔn̪	0	196	Child:196
9988	76_child	Child	SON	SON	kun-ñåm	kun-ñåm	k u n̪ + ɲ ɔ m	sonn1238					1 7 4 9 4 7 4	AXN_AXN	KYN_NUM	20	20.K.C 20.Y.V 20.N.c 20._._ 20.N.C 20.U.V 20.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kun̪+ɲɔm	0	196	Child:196
9989	76_child	Child	EN	EN	kǒn	kǒn	k ɒ n̪	ennn1242					1 7 4	AXN	KON	5	5.K.C 5.O.V 5.N.c	2.0 1.5 0.8	kɒn̪	0	196	Child:196
9990	76_child	Child	TAILOI	TAI_LOI	kǒn-ñåm	kǒn-ñåm	k ɒ n̪ + ɲ ɔ m	tail1246		21.4293	100.985		1 7 4 9 4 7 4	AXN_AXN	KON_NUM	21	21.K.C 21.O.V 21.N.c 21._._ 21.N.C 21.U.V 21.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kɒn̪+ɲɔm	0	196	Child:196
9991	76_child	Child	AMOK	A_MOK	kǒn	kǒn	k ɒ n̪	mokk1243		18.9117	99.5821		1 7 4	AXN	KON	1	1.K.C 1.O.V 1.N.c	2.0 1.5 0.8	kɒn̪	0	196	Child:196
9992	76_child	Child	ANGKU	ANG_KU	kon-ñåm	kon-ñåm	k o n̪ + ɲ ɔ m	huuu1240		22.0163	100.881		1 7 4 9 4 7 4	AXN_AXN	KUN_NUM	2	2.K.C 2.U.V 2.N.c 2._._ 2.N.C 2.U.V 2.M.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	kon̪+ɲɔm	0	196	Child:196
9994	76_child	Child	DANAO	DANAO	lo-pä	lo-pä	l o + p ɛ	dana1252		20.4957	96.998		5 7 9 1 7	AX_AX	LU_PE	3	3.L.C 3.U.V 3._._ 3.P.C 3.E.V	2.0 1.5 0.0 2.0 1.5	lo+pɛ	0	197	Child:197
9995	76_child	Child	YINRIANG	YIN_RIANG	kwàn	kwàn	k w a n̪	rian1261		24.0521	98.8333		1 6 7 4	ACXN	KWAN	26	26.K.C 26.W.C 26.A.V 26.N.c	2.0 1.5 1.5 0.8	kwan̪	0	196	Child:196
9996	76_child	Child	KHAMUK	KHA_MUK	k’ån-ne	k’ån-ne	kʰ ɔ n̪ + n̪ e	khmu1255					1 7 4 9 4 7	AXN_AX	KUN_NE	8	8.K.C 8.U.V 8.N.c 8._._ 8.N.C 8.E.V	2.0 1.5 0.8 0.0 2.0 1.5	kʰɔn̪+n̪e	0	196	Child:196
9997	76_child	Child	KHASISTANDARD	KHASI_STANDARD	(i) k’ūn	k’ūn	kʰ uː n̪	khas1269		24.977	91.9998		1 7 4	AXN	KYN	10	10.K.C 10.Y.V 10.N.c	2.0 1.5 0.8	kʰuːn̪	0	196	Child:196
9998	76_child	Child	WAR	WAR	(i) hūn	hūn	h uː n̪	warj1242		25.1154	91.6266		3 7 4	AXN	HYN	25	25.H.C 25.Y.V 25.N.c	2.0 1.5 0.8	huːn̪	0	196	Child:196
9999	76_child	Child	NICOBARESE	NICOBARESE	kenyūm	kenyūm	k e n̪ j uː m	cent1990		7.94812	93.3921		1 7 4 6 7 4	AXBCYN	KENJYM	15	15.K.C 15.E.V 15.N.C 15.J.C 15.Y.V 15.M.c	2.0 1.5 1.75 1.5 1.3 0.8	ken̪juːm	0	202	Child:202
10000	76_child	Child	NICOBARESE	NICOBARESE	kōan	kōan	k oː ʌ n̪	cent1990		7.94812	93.3921		1 7 7 4	AXYN	KUEN	15	15.K.C 15.U.V 15.E.V 15.N.c	2.0 1.5 1.3 0.8	koːʌn̪	0	196	Child:196
10001	76_child	Child	KHERWARISANTHALI	KHERWARI_SANTHALI	gīdrạ̄	gīdrạ̄	g iː d̪ r aː	sant1410		25.0317	87.8185		1 7 1 5 7	AXBCZ	KITRA	11	11.K.C 11.I.V 11.T.C 11.R.C 11.A.V	2.0 1.5 1.75 1.5 0.8	giːd̪raː	0	200	Child:200
10002	76_child	Child	KHERWARISANTHALI	KHERWARI_SANTHALI	hån	hån	h ɔ n̪	sant1410		25.0317	87.8185		3 7 4	AXN	HUN	11	11.H.C 11.U.V 11.N.c	2.0 1.5 0.8	hɔn̪	0	196	Child:196
10003	76_child	Child	KHERWARISANTHALI	KHERWARI_SANTHALI	håpån	håpån	h ɔ p ɔ n̪	sant1410		25.0317	87.8185		3 7 1 7 4	AXBYN	HUPUN	11	11.H.C 11.U.V 11.P.C 11.U.V 11.N.c	2.0 1.5 1.75 1.3 0.8	hɔpɔn̪	0	196	Child:196
10004	76_child	Child	MUNDARI	MUNDARI	hån	hån	h ɔ n̪	mund1320		23.03	85.85		3 7 4	AXN	HUN	14	14.H.C 14.U.V 14.N.c	2.0 1.5 0.8	hɔn̪	0	196	Child:196
10005	76_child	Child	KURKU	KURKU	sānī	sānī	s ʌː n̪ iː	kork1243		21.8358	77.5541		3 7 4 7	AXBZ	SENI	13	13.S.C 13.E.V 13.N.C 13.I.V	2.0 1.5 1.75 0.8	sʌːn̪iː	0	201	Child:201
10006	76_child	Child	KHARIA	KHARIA	koṇḍu°	koṇḍu°	k o ɳ ɖ u	khar1287		22.3571	84.3922		1 7 4 1 7	AXMBZ	KUNTY	9	9.K.C 9.U.V 9.N.c 9.T.C 9.Y.V	2.0 1.5 1.1 1.75 0.8	koɳɖu	0	196	Child:196
10007	76_child	Child	JUANG	JUANG	irhodki	irhodki	i r h o d̪ k i	juan1238		21.2606	85.5845		7 5 3 7 1 1 7	XMBYMBZ	IRHUTKI	7	7.I.V 7.R.c 7.H.C 7.U.V 7.T.c 7.K.C 7.I.V	1.5 1.1 1.75 1.3 1.1 1.75 0.8	irhod̪ki	0	199	Child:199
10008	76_child	Child	SAVARA	SAVARA	ōn	ōn	oː n̪	sora1254		19.1213	84.19		7 4	XN	UN	18	18.U.V 18.N.c	1.5 0.8	oːn̪	0	196	Child:196
10009	76_child	Child	SAVARA	SAVARA	pasi	pasi	p ʌ s i	sora1254		19.1213	84.19		1 7 3 7	AXBZ	PESI	18	18.P.C 18.E.V 18.S.C 18.I.V	2.0 1.5 1.75 0.8	pʌsi	0	205	Child:205
10010	76_child	Child	GADABA	GADABA	ōḍu-ōn	ōḍu-ōn	oː ɖ u + oː n̪	bodo1267		18.3857	82.771		7 1 7 9 7 4	XBZ_XN	UTY_UN	6	6.U.V 6.T.C 6.Y.V 6._._ 6.U.V 6.N.c	1.5 1.75 0.8 0.0 1.5 0.8	oːɖu+oːn̪	0	198	Child:198
10011	76_child	Child	GADABA	GADABA	bubbaṇḍī	bubbaṇḍī	b u b b ʌ ɳ ɖ iː	bodo1267		18.3857	82.771		1 7 1 1 7 4 1 7	AXMBYMBZ	PYPPENTI	6	6.P.C 6.Y.V 6.P.c 6.P.C 6.E.V 6.N.c 6.T.C 6.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	bubbʌɳɖiː	0	204	Child:204
10024	76_child	Child	VIETNAMESE	VIETNAMESE	˧ kon ˦˥ nit	kon˧nit˦˥	k o n̪ ³ + n̪ i t̪ ⁴⁵	viet1252		20.681188	105.774071		1 7 4 8 9 4 7 1 8	AXLT_AXLT	KUN6_NIT2	23	23.K.C 23.U.V 23.N.c 23.6.T 23._._ 23.N.C 23.I.V 23.T.c 23.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	kon̪³+n̪it̪⁴⁵	0	203	Child:203
58228	59_cock	Cock	KHMER	KHMER	meàn	meàn	m e a n̪	cent1989		12.0515	105.015		4 7 7 4	AXYN	MEAN	12	12.M.C 12.E.V 12.A.V 12.N.c	2.0 1.5 1.3 0.8	mean̪	0	213	Cock:213
58229	59_cock	Cock	TALAINGWRITTEN	TALAING_WRITTEN	chāṅ uk	chāṅ uk	tʃ ʌː ŋ + u k	monn1252		15.49394	98.122465		1 7 4 9 7 1	AXN_XN	TEN_YK	22	22.T.C 22.E.V 22.N.c 22._._ 22.Y.V 22.K.c	2.0 1.5 0.8 0.0 1.5 0.8	tʃʌːŋ+uk	0	222	Cock:222
58231	59_cock	Cock	SAKAI	SAKAI	puk	puk	p u k	seno1278					1 7 1	AXN	PYK	17	17.P.C 17.Y.V 17.K.c	2.0 1.5 0.8	puk	0	217	Cock:217
58232	59_cock	Cock	SEMANG	SEMANG	(domestic fowl) mànok	mànok	m a n̪ o k	nort2682					4 7 4 7 1	AXBYN	MANUK	19	19.M.C 19.A.V 19.N.C 19.U.V 19.K.c	2.0 1.5 1.75 1.3 0.8	man̪ok	0	219	Cock:219
58233	59_cock	Cock	PALAUNG	PALAUNG	i-ạ̄r kåṅ	i-ạ̄r kåṅ	i + ʌː r + k ɔ ŋ	ruma1248		23.6404	97.3172		7 9 7 5 9 1 7 4	X_XN_AXN	I_ER_KUN	16	16.I.V 16._._ 16.E.V 16.R.c 16._._ 16.K.C 16.U.V 16.N.c	1.5 0.0 1.5 0.8 0.0 2.0 1.5 0.8	i+ʌːr+kɔŋ	0	206	Cock:206
58234	59_cock	Cock	PALAUNG	PALAUNG	i-ạ̄r a-kåṅ	i-ạ̄r a-kåṅ	i + ʌː r + ʌ + k ɔ ŋ	ruma1248		23.6404	97.3172		7 9 7 5 9 7 9 1 7 4	X_XN_X_AXN	I_ER_E_KUN	16	16.I.V 16._._ 16.E.V 16.R.c 16._._ 16.E.V 16._._ 16.K.C 16.U.V 16.N.c	1.5 0.0 1.5 0.8 0.0 1.5 0.0 2.0 1.5 0.8	i+ʌːr+ʌ+kɔŋ	0	206	Cock:206
58236	59_cock	Cock	DARANG	DARANG	yen àgǒṅ	yen àgǒṅ	j e n̪ + a g ɒ ŋ	ruch1235		21.6176	98.0915		6 7 4 9 7 1 7 4	AXN_XBYN	JEN_AKON	4	4.J.C 4.E.V 4.N.c 4._._ 4.A.V 4.K.C 4.O.V 4.N.c	2.0 1.5 0.8 0.0 1.5 1.75 1.3 0.8	jen̪+agɒŋ	0	206	Cock:206
58237	59_cock	Cock	WA	WA	ià	ià	i a	nucl1290		23.1024	99.108		7 7	XZ	IA	24	24.I.V 24.A.V	1.5 0.8	ia	0	224	Cock:224
58238	59_cock	Cock	SON	SON	yer-me	yer-me	j e r + m e	sonn1238					6 7 5 9 4 7	AXN_AX	JER_ME	20	20.J.C 20.E.V 20.R.c 20._._ 20.M.C 20.E.V	2.0 1.5 0.8 0.0 2.0 1.5	jer+me	0	220	Cock:220
58239	59_cock	Cock	EN	EN	yà-chok	yà-chok	j a + tʃ o k	ennn1242					6 7 9 1 7 1	AX_AXN	JA_TUK	5	5.J.C 5.A.V 5._._ 5.T.C 5.U.V 5.K.c	2.0 1.5 0.0 2.0 1.5 0.8	ja+tʃok	0	208	Cock:208
58240	59_cock	Cock	TAILOI	TAI_LOI	err-chuk	err-chuk	e r r + tʃ u k	tail1246		21.4293	100.985		7 5 5 9 1 7 1	XLN_AXN	ERR_TYK	21	21.E.V 21.R.c 21.R.c 21._._ 21.T.C 21.Y.V 21.K.c	1.5 1.1 0.8 0.0 2.0 1.5 0.8	err+tʃuk	0	221	Cock:221
58241	59_cock	Cock	AMOK	A_MOK	yà-kuwin	yà-kuwin	j a + k u w i n̪	mokk1243		18.9117	99.5821		6 7 9 1 7 6 7 4	AX_AXBYN	JA_KYWIN	1	1.J.C 1.A.V 1._._ 1.K.C 1.Y.V 1.W.C 1.I.V 1.N.c	2.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	ja+kuwin̪	0	206	Cock:206
58242	59_cock	Cock	ANGKU	ANG_KU	i-au kuwin	i-au kuwin	i + au + k u w i n̪	huuu1240		22.0163	100.881		7 9 7 9 1 7 6 7 4	X_X_AXBYN	I_A_KYWIN	2	2.I.V 2._._ 2.A.V 2._._ 2.K.C 2.Y.V 2.W.C 2.I.V 2.N.c	1.5 0.0 1.5 0.0 2.0 1.5 1.75 1.3 0.8	i+au+kuwin̪	0	206	Cock:206
58244	59_cock	Cock	DANAO	DANAO	yin	yin	j i n̪	dana1252		20.4957	96.998		6 7 4	AXN	JIN	3	3.J.C 3.I.V 3.N.c	2.0 1.5 0.8	jin̪	0	207	Cock:207
58245	59_cock	Cock	YINRIANG	YIN_RIANG	yer-rēṅ	yer-rēṅ	j e r + r eː ŋ	rian1261		24.0521	98.8333		6 7 5 9 5 7 4	AXN_AXN	JER_REN	26	26.J.C 26.E.V 26.R.c 26._._ 26.R.C 26.E.V 26.N.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	jer+reːŋ	0	225	Cock:225
58246	59_cock	Cock	KHASISTANDARD	KHASI_STANDARD	siàr	siàr	s i a r	khas1269		24.977	91.9998		3 7 7 5	AXYN	SIAR	10	10.S.C 10.I.V 10.A.V 10.R.c	2.0 1.5 1.3 0.8	siar	0	210	Cock:210
58247	59_cock	Cock	KHASISTANDARD	KHASI_STANDARD	‘iàr	‘iàr	i a r	khas1269		24.977	91.9998		7 7 5	XYN	IAR	10	10.I.V 10.A.V 10.R.c	1.5 1.3 0.8	iar	0	210	Cock:210
58248	59_cock	Cock	WAR	WAR	sei	sei	s ei	warj1242		25.1154	91.6266		3 7	AX	SE	25	25.S.C 25.E.V	2.0 1.5	sei	0	210	Cock:210
58249	59_cock	Cock	NICOBARESE	NICOBARESE	kamōe-enkoiña	kamōe-enkoiña	k ʌ m oː e + e n̪ k ɔɪ ɲ ʌ	cent1990		7.94812	93.3921		1 7 4 7 7 9 7 4 1 7 4 7	AXBYZ_XMBYBZ	KEMUE_ENKUNE	15	15.K.C 15.E.V 15.M.C 15.U.V 15.E.V 15._._ 15.E.V 15.N.c 15.K.C 15.U.V 15.N.C 15.E.V	2.0 1.5 1.75 1.3 0.8 0.0 1.5 1.1 1.75 1.3 1.75 0.8	kʌmoːe+en̪kɔɪɲʌ	0	216	Cock:216
58250	59_cock	Cock	NICOBARESE	NICOBARESE	kamōe-koin	kamōe-koin	k ʌ m oː e + k ɔɪ n̪	cent1990		7.94812	93.3921		1 7 4 7 7 9 1 7 4	AXBYZ_AXN	KEMUE_KUN	15	15.K.C 15.E.V 15.M.C 15.U.V 15.E.V 15._._ 15.K.C 15.U.V 15.N.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	kʌmoːe+kɔɪn̪	0	216	Cock:216
58251	59_cock	Cock	KHERWARISANTHALI	KHERWARI_SANTHALI	sīm sạ̄ṇḍī	sīm sạ̄ṇḍī	s iː m + s aː ɳ ɖ iː	sant1410		25.0317	87.8185		3 7 4 9 3 7 4 1 7	AXN_AXMBZ	SIM_SANTI	11	11.S.C 11.I.V 11.M.c 11._._ 11.S.C 11.A.V 11.N.c 11.T.C 11.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.1 1.75 0.8	siːm+saːɳɖiː	0	212	Cock:212
58252	59_cock	Cock	MUNDARI	MUNDARI	sạṇḍi sīm	sạṇḍi sīm	s a ɳ ɖ i + s iː m	mund1320		23.03	85.85		3 7 4 1 7 9 3 7 4	AXMBZ_AXN	SANTI_SIM	14	14.S.C 14.A.V 14.N.c 14.T.C 14.I.V 14._._ 14.S.C 14.I.V 14.M.c	2.0 1.5 1.1 1.75 0.8 0.0 2.0 1.5 0.8	saɳɖi+siːm	0	215	Cock:215
58253	59_cock	Cock	KURKU	KURKU	kōmbā	kōmbā	k oː m b ʌː	kork1243		21.8358	77.5541		1 7 4 1 7	AXMBZ	KUMPE	13	13.K.C 13.U.V 13.M.c 13.P.C 13.E.V	2.0 1.5 1.1 1.75 0.8	koːmbʌː	0	214	Cock:214
58254	59_cock	Cock	KHARIA	KHARIA	kokṛo (Aryan)	kokṛo	k o k ɽ o	khar1287		22.3571	84.3922		1 7 1 5 7	AXBCZ	KUKRU	9	9.K.C 9.U.V 9.K.C 9.R.C 9.U.V	2.0 1.5 1.75 1.5 0.8	kokɽo	0	211	Cock:211
58255	59_cock	Cock	JUANG	JUANG	sanke	sanke	s ʌ n̪ k e	juan1238		21.2606	85.5845		3 7 4 1 7	AXMBZ	SENKE	7	7.S.C 7.E.V 7.N.c 7.K.C 7.E.V	2.0 1.5 1.1 1.75 0.8	sʌn̪ke	0	210	Cock:210
58256	59_cock	Cock	SAVARA	SAVARA	kansim	kansim	k ʌ n̪ s i m	sora1254		19.1213	84.19		1 7 4 3 7 4	AXMBYN	KENSIM	18	18.K.C 18.E.V 18.N.c 18.S.C 18.I.V 18.M.c	2.0 1.5 1.1 1.75 1.3 0.8	kʌn̪sim	0	218	Cock:218
58257	59_cock	Cock	SAVARA	SAVARA	im	im	i m	sora1254		19.1213	84.19		7 4	XN	IM	18	18.I.V 18.M.c	1.5 0.8	im	0	218	Cock:218
58258	59_cock	Cock	GADABA	GADABA	g’usaṅg ḍāṅg	g’usaṅg ḍāṅg	gʰ u s ʌ ŋ g + ɖ ʌː ŋ g	bodo1267		18.3857	82.771		1 7 3 7 4 1 9 1 7 4 1	AXBYLN_AXLN	KYSENK_TENK	6	6.K.C 6.Y.V 6.S.C 6.E.V 6.N.c 6.K.c 6._._ 6.T.C 6.E.V 6.N.c 6.K.c	2.0 1.5 1.75 1.3 1.1 0.8 0.0 2.0 1.5 1.1 0.8	gʰusʌŋg+ɖʌːŋg	0	209	Cock:209
58268	59_cock	Cock	VIETNAMESE	VIETNAMESE	˨˩ gà ˦˥ troṅ	gà˨˩troṅ˦˥	g a ²¹ + t̪ r o ŋ ⁴⁵	viet1252		20.681188	105.774071		1 7 8 9 1 5 7 4 8	AXT_ACXLT	KA3_TRUN2	23	23.K.C 23.A.V 23.3.T 23._._ 23.T.C 23.R.C 23.U.V 23.N.c 23.2.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	ga²¹+t̪roŋ⁴⁵	0	223	Cock:223
30449	121_come	Come	KHMER	KHMER	mok	mok	m o k	cent1989		12.0515	105.015		4 7 1	AXN	MUK	12	12.M.C 12.U.V 12.K.c	2.0 1.5 0.8	mok	0	234	Come:234
30450	121_come	Come	TALAINGWRITTEN	TALAING_WRITTEN	kluṅ	kluṅ	k l u ŋ	monn1252		15.49394	98.122465		1 5 7 4	ACXN	KLYN	22	22.K.C 22.L.C 22.Y.V 22.N.c	2.0 1.5 1.5 0.8	kluŋ	0	226	Come:226
