ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	INFERRED_CLASS
49853	32_ear	Ear	KHMER	KHMER	tràchīek	tràchīek	t̪ r a tʃ iː e k	cent1989		12.0515	105.015		1 5 7 1 7 7 1	ACXBYYN	TRATIEK	12	12.T.C 12.R.C 12.A.V 12.T.C 12.I.V 12.E.V 12.K.c	2.0 1.5 1.5 1.75 1.3 1.3 0.8	t̪ratʃiːek	0	306	Ear:306
49854	32_ear	Ear	TALAINGWRITTEN	TALAING_WRITTEN	ktow	ktow	k t̪ o w	monn1252		15.49394	98.122465		1 1 7 6	ACYN	KTUW	22	22.K.C 22.T.C 22.U.V 22.W.c	2.0 1.5 1.3 0.8	kt̪ow	0	310	Ear:310
49856	32_ear	Ear	SAKAI	SAKAI	‘ntàk	‘ntàk	n̪ t̪ a k	seno1278					4 1 7 1	ACYN	NTAK	17	17.N.C 17.T.C 17.A.V 17.K.c	2.0 1.5 1.3 0.8	n̪t̪ak	0	301	Ear:301
49857	32_ear	Ear	SEMANG	SEMANG	pol	pol	p o l	nort2682					1 7 5	AXN	PUL	19	19.P.C 19.U.V 19.L.c	2.0 1.5 0.8	pol	0	309	Ear:309
49858	32_ear	Ear	SEMANG	SEMANG	^empoṅ	^empoṅ	e m p o ŋ	nort2682					7 4 1 7 4	XMBYN	EMPUN	19	19.E.V 19.M.c 19.P.C 19.U.V 19.N.c	1.5 1.1 1.75 1.3 0.8	empoŋ	0	314	Ear:314
49859	32_ear	Ear	SEMANG	SEMANG	^entöṅ	^entöṅ	e n̪ t̪ ø ŋ	nort2682					7 4 1 7 4	XMBYN	ENTUN	19	19.E.V 19.N.c 19.T.C 19.U.V 19.N.c	1.5 1.1 1.75 1.3 0.8	en̪t̪øŋ	0	307	Ear:307
49860	32_ear	Ear	PALAUNG	PALAUNG	hyǒ°	hyǒ°	hʲ ɒ +	ruma1248		23.6404	97.3172		3 7 9	AX_	HO_	16	16.H.C 16.O.V 16._._	2.0 1.5 0.0	hʲɒ+	0	302	Ear:302
49862	32_ear	Ear	DARANG	DARANG	heo	heo	h e o	ruch1235		21.6176	98.0915		3 7 7	AXZ	HEU	4	4.H.C 4.E.V 4.U.V	2.0 1.5 0.8	heo	0	302	Ear:302
49863	32_ear	Ear	WA	WA	là-yauk	là-yauk	l a + j au k	nucl1290		23.1024	99.108		5 7 9 6 7 1	AX_AXN	LA_JAK	24	24.L.C 24.A.V 24._._ 24.J.C 24.A.V 24.K.c	2.0 1.5 0.0 2.0 1.5 0.8	la+jauk	0	301	Ear:301
49864	32_ear	Ear	SON	SON	yauk	yauk	j au k	sonn1238					6 7 1	AXN	JAK	20	20.J.C 20.A.V 20.K.c	2.0 1.5 0.8	jauk	0	301	Ear:301
49865	32_ear	Ear	EN	EN	yok	yok	j o k	ennn1242					6 7 1	AXN	JUK	5	5.J.C 5.U.V 5.K.c	2.0 1.5 0.8	jok	0	301	Ear:301
49866	32_ear	Ear	TAILOI	TAI_LOI	yok	yok	j o k	tail1246		21.4293	100.985		6 7 1	AXN	JUK	21	21.J.C 21.U.V 21.K.c	2.0 1.5 0.8	jok	0	301	Ear:301
49867	32_ear	Ear	AMOK	A_MOK	là-sok	là-sok	l a + s o k	mokk1243		18.9117	99.5821		5 7 9 3 7 1	AX_AXN	LA_SUK	1	1.L.C 1.A.V 1._._ 1.S.C 1.U.V 1.K.c	2.0 1.5 0.0 2.0 1.5 0.8	la+sok	0	300	Ear:300
49868	32_ear	Ear	ANGKU	ANG_KU	chok	chok	tʃ o k	huuu1240		22.0163	100.881		1 7 1	AXN	TUK	2	2.T.C 2.U.V 2.K.c	2.0 1.5 0.8	tʃok	0	301	Ear:301
49870	32_ear	Ear	DANAO	DANAO	là-ton	là-ton	l a + t̪ o n̪	dana1252		20.4957	96.998		5 7 9 1 7 4	AX_AXN	LA_TUN	3	3.L.C 3.A.V 3._._ 3.T.C 3.U.V 3.N.c	2.0 1.5 0.0 2.0 1.5 0.8	la+t̪on̪	0	300	Ear:300
49871	32_ear	Ear	YINRIANG	YIN_RIANG	kà-tik	kà-tik	k a + t̪ i k	rian1261		24.0521	98.8333		1 7 9 1 7 1	AX_AXN	KA_TIK	26	26.K.C 26.A.V 26._._ 26.T.C 26.I.V 26.K.c	2.0 1.5 0.0 2.0 1.5 0.8	ka+t̪ik	0	301	Ear:301
49872	32_ear	Ear	KHAMUK	KHA_MUK	ràm-we	ràm-we	r a m + w e	khmu1255					5 7 4 9 6 7	AXN_AX	RAM_WE	8	8.R.C 8.A.V 8.M.c 8._._ 8.W.C 8.E.V	2.0 1.5 0.8 0.0 2.0 1.5	ram+we	0	304	Ear:304
49873	32_ear	Ear	KHASISTANDARD	KHASI_STANDARD	škōr	škōr	ʃ k oː r	khas1269		24.977	91.9998		3 1 7 5	ACYN	SKUR	10	10.S.C 10.K.C 10.U.V 10.R.c	2.0 1.5 1.3 0.8	ʃkoːr	0	305	Ear:305
49874	32_ear	Ear	WAR	WAR	tàràṅ	tàràṅ	t̪ a r a ŋ	warj1242		25.1154	91.6266		1 7 5 7 4	AXBYN	TARAN	25	25.T.C 25.A.V 25.R.C 25.A.V 25.N.c	2.0 1.5 1.75 1.3 0.8	t̪araŋ	0	312	Ear:312
49875	32_ear	Ear	NICOBARESE	NICOBARESE	nāṅ	nāṅ	n̪ ʌː ŋ	cent1990		7.94812	93.3921		4 7 4	AXN	NEN	15	15.N.C 15.E.V 15.N.c	2.0 1.5 0.8	n̪ʌːŋ	0	307	Ear:307
49876	32_ear	Ear	KHERWARISANTHALI	KHERWARI_SANTHALI	lutūr	lutūr	l u t̪ uː r	sant1410		25.0317	87.8185		5 7 1 7 5	AXBYN	LYTYR	11	11.L.C 11.Y.V 11.T.C 11.Y.V 11.R.c	2.0 1.5 1.75 1.3 0.8	lut̪uːr	0	303	Ear:303
49877	32_ear	Ear	MUNDARI	MUNDARI	lutūr	lutūr	l u t̪ uː r	mund1320		23.03	85.85		5 7 1 7 5	AXBYN	LYTYR	14	14.L.C 14.Y.V 14.T.C 14.Y.V 14.R.c	2.0 1.5 1.75 1.3 0.8	lut̪uːr	0	303	Ear:303
49878	32_ear	Ear	KURKU	KURKU	lutur	lutur	l u t̪ u r	kork1243		21.8358	77.5541		5 7 1 7 5	AXBYN	LYTYR	13	13.L.C 13.Y.V 13.T.C 13.Y.V 13.R.c	2.0 1.5 1.75 1.3 0.8	lut̪ur	0	303	Ear:303
49879	32_ear	Ear	KHARIA	KHARIA	lutur	lutur	l u t̪ u r	khar1287		22.3571	84.3922		5 7 1 7 5	AXBYN	LYTYR	9	9.L.C 9.Y.V 9.T.C 9.Y.V 9.R.c	2.0 1.5 1.75 1.3 0.8	lut̪ur	0	303	Ear:303
49880	32_ear	Ear	JUANG	JUANG	nutur	nutur	n̪ u t̪ u r	juan1238		21.2606	85.5845		4 7 1 7 5	AXBYN	NYTYR	7	7.N.C 7.Y.V 7.T.C 7.Y.V 7.R.c	2.0 1.5 1.75 1.3 0.8	n̪ut̪ur	0	303	Ear:303
49881	32_ear	Ear	SAVARA	SAVARA	lu	lu	l u	sora1254		19.1213	84.19		5 7	AX	LY	18	18.L.C 18.Y.V	2.0 1.5	lu	0	308	Ear:308
49882	32_ear	Ear	GADABA	GADABA	lintir	lintir	l i n̪ t̪ i r	bodo1267		18.3857	82.771		5 7 4 1 7 5	AXMBYN	LINTIR	6	6.L.C 6.I.V 6.N.c 6.T.C 6.I.V 6.R.c	2.0 1.5 1.1 1.75 1.3 0.8	lin̪t̪ir	0	303	Ear:303
49883	32_ear	Ear	GADABA	GADABA	luvvu	luvvu	l u ʋ ʋ u	bodo1267		18.3857	82.771		5 7 6 6 7	AXMBZ	LYWWY	6	6.L.C 6.Y.V 6.W.c 6.W.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	luʋʋu	0	313	Ear:313
49894	32_ear	Ear	VIETNAMESE	VIETNAMESE	˧ tay	˧ tay	³ + t̪ ʌ j	viet1252		20.681188	105.774071		8 9 1 7 6	T_AXN	6_TEJ	23	23.6.T 23._._ 23.T.C 23.E.V 23.J.c	1.0 0.0 1.6 3.0 0.5	³+t̪ʌj	0	311	Ear:311
25211	119_eat	Eat	KHMER	KHMER	si	si	s i	cent1989		12.0515	105.015		3 7	AX	SI	12	12.S.C 12.I.V	2.0 1.5	si	0	316	Eat:316
25212	119_eat	Eat	TALAINGWRITTEN	TALAING_WRITTEN	cha	cha	tʃ ʌ	monn1252		15.49394	98.122465		1 7	AX	TE	22	22.T.C 22.E.V	2.0 1.5	tʃʌ	0	320	Eat:320
25214	119_eat	Eat	SAKAI	SAKAI	cho	cho	tʃ o	seno1278					1 7	AX	TU	17	17.T.C 17.U.V	2.0 1.5	tʃo	0	320	Eat:320
25215	119_eat	Eat	SAKAI	SAKAI	chä	chä	tʃ ɛ	seno1278					1 7	AX	TE	17	17.T.C 17.E.V	2.0 1.5	tʃɛ	0	320	Eat:320
25216	119_eat	Eat	SEMANG	SEMANG	gē’	gē’	g eː	nort2682					1 7	AX	KE	19	19.K.C 19.E.V	2.0 1.5	geː	0	315	Eat:315
25217	119_eat	Eat	SEMANG	SEMANG	chī’	chī’	tʃ iː	nort2682					1 7	AX	TI	19	19.T.C 19.I.V	2.0 1.5	tʃiː	0	320	Eat:320
25218	119_eat	Eat	PALAUNG	PALAUNG	håm	håm	h ɔ m	ruma1248		23.6404	97.3172		3 7 4	AXN	HUM	16	16.H.C 16.U.V 16.M.c	2.0 1.5 0.8	hɔm	0	316	Eat:316
25219	119_eat	Eat	PALAUNG	PALAUNG	hāᵖ	hāᵖ	h ʌː p̚	ruma1248		23.6404	97.3172		3 7 1	AXN	HEP	16	16.H.C 16.E.V 16.P.c	2.0 1.5 0.8	hʌːp̚	0	321	Eat:321
25220	119_eat	Eat	PALAUNG	PALAUNG	bạ̄ᵖ	bạ̄ᵖ	b ʌː p̚	ruma1248		23.6404	97.3172		1 7 1	AXN	PEP	16	16.P.C 16.E.V 16.P.c	2.0 1.5 0.8	bʌːp̚	0	321	Eat:321
25222	119_eat	Eat	DARANG	DARANG	hom	hom	h o m	ruch1235		21.6176	98.0915		3 7 4	AXN	HUM	4	4.H.C 4.U.V 4.M.c	2.0 1.5 0.8	hom	0	316	Eat:316
25223	119_eat	Eat	WA	WA	moit	moit	m ɔɪ t̪	nucl1290		23.1024	99.108		4 7 1	AXN	MUT	24	24.M.C 24.U.V 24.T.c	2.0 1.5 0.8	mɔɪt̪	0	323	Eat:323
25224	119_eat	Eat	WA	WA	s’àm	s’àm	sʱ a m	nucl1290		23.1024	99.108		3 7 4	AXN	SAM	24	24.S.C 24.A.V 24.M.c	2.0 1.5 0.8	sʱam	0	316	Eat:316
25225	119_eat	Eat	SON	SON	prà	prà	p r a	sonn1238					1 5 7	ACX	PRA	20	20.P.C 20.R.C 20.A.V	2.0 1.5 1.5	pra	0	321	Eat:321
25226	119_eat	Eat	EN	EN	såm	såm	s ɔ m	ennn1242					3 7 4	AXN	SUM	5	5.S.C 5.U.V 5.M.c	2.0 1.5 0.8	sɔm	0	316	Eat:316
25227	119_eat	Eat	TAILOI	TAI_LOI	såm	såm	s ɔ m	tail1246		21.4293	100.985		3 7 4	AXN	SUM	21	21.S.C 21.U.V 21.M.c	2.0 1.5 0.8	sɔm	0	316	Eat:316
25228	119_eat	Eat	AMOK	A_MOK	kyē	kyē	kʲ eː	mokk1243		18.9117	99.5821		1 7	AX	KE	1	1.K.C 1.E.V	2.0 1.5	kʲeː	0	315	Eat:315
25229	119_eat	Eat	ANGKU	ANG_KU	kai	kai	k ai	huuu1240		22.0163	100.881		1 7	AX	KA	2	2.K.C 2.A.V	2.0 1.5	kai	0	315	Eat:315
25231	119_eat	Eat	DANAO	DANAO	tswe	tswe	ts w e	dana1252		20.4957	96.998		2 6 7	ACX	CWE	3	3.C.C 3.W.C 3.E.V	2.0 1.5 1.5	tswe	0	316	Eat:316
25232	119_eat	Eat	YINRIANG	YIN_RIANG	swǒm	swǒm	s w ɒ m	rian1261		24.0521	98.8333		3 6 7 4	ACXN	SWOM	26	26.S.C 26.W.C 26.O.V 26.M.c	2.0 1.5 1.5 0.8	swɒm	0	316	Eat:316
25233	119_eat	Eat	KHAMUK	KHA_MUK	à	à	a	khmu1255					7	X	A	8	8.A.V	1.5	a	0	317	Eat:317
25234	119_eat	Eat	KHASISTANDARD	KHASI_STANDARD	bām	bām	b ʌː m	khas1269		24.977	91.9998		1 7 4	AXN	PEM	10	10.P.C 10.E.V 10.M.c	2.0 1.5 0.8	bʌːm	0	316	Eat:316
25235	119_eat	Eat	WAR	WAR	bà	bà	b a	warj1242		25.1154	91.6266		1 7	AX	PA	25	25.P.C 25.A.V	2.0 1.5	ba	1	321	Eat:321
25236	119_eat	Eat	NICOBARESE	NICOBARESE	ok-ṅåk	ok-ṅåk	o k + ŋ ɔ k	cent1990		7.94812	93.3921		7 1 9 4 7 1	XN_AXN	UK_NUK	15	15.U.V 15.K.c 15._._ 15.N.C 15.U.V 15.K.c	1.5 0.8 0.0 2.0 1.5 0.8	ok+ŋɔk	0	319	Eat:319
25237	119_eat	Eat	KHERWARISANTHALI	KHERWARI_SANTHALI	jåm	jåm	dʑ ɔ m	sant1410		25.0317	87.8185		2 7 4	AXN	CUM	11	11.C.C 11.U.V 11.M.c	2.0 1.5 0.8	dʑɔm	0	316	Eat:316
25238	119_eat	Eat	MUNDARI	MUNDARI	jåm	jåm	dʑ ɔ m	mund1320		23.03	85.85		2 7 4	AXN	CUM	14	14.C.C 14.U.V 14.M.c	2.0 1.5 0.8	dʑɔm	0	316	Eat:316
25239	119_eat	Eat	KURKU	KURKU	jōm	jōm	dʑ oː m	kork1243		21.8358	77.5541		2 7 4	AXN	CUM	13	13.C.C 13.U.V 13.M.c	2.0 1.5 0.8	dʑoːm	0	316	Eat:316
25240	119_eat	Eat	KURKU	KURKU	jujum	jujum	dʑ u dʑ u m	kork1243		21.8358	77.5541		2 7 2 7 4	AXBYN	CYCYM	13	13.C.C 13.Y.V 13.C.C 13.Y.V 13.M.c	2.0 1.5 1.75 1.3 0.8	dʑudʑum	0	316	Eat:316
25241	119_eat	Eat	KHARIA	KHARIA	ñio°	ñio°	ɲ i o +	khar1287		22.3571	84.3922		4 7 7 9	AXZ_	NIU_	9	9.N.C 9.I.V 9.U.V 9._._	2.0 1.5 0.8 0.0	ɲio+	0	318	Eat:318
25242	119_eat	Eat	JUANG	JUANG	jim	jim	dʑ i m	juan1238		21.2606	85.5845		2 7 4	AXN	CIM	7	7.C.C 7.I.V 7.M.c	2.0 1.5 0.8	dʑim	0	316	Eat:316
25243	119_eat	Eat	SAVARA	SAVARA	jum	jum	dʑ u m	sora1254		19.1213	84.19		2 7 4	AXN	CYM	18	18.C.C 18.Y.V 18.M.c	2.0 1.5 0.8	dʑum	0	316	Eat:316
25244	119_eat	Eat	SAVARA	SAVARA	gā	gā	g ʌː	sora1254		19.1213	84.19		1 7	AX	KE	18	18.K.C 18.E.V	2.0 1.5	gʌː	0	315	Eat:315
25245	119_eat	Eat	GADABA	GADABA	sōm	sōm	s oː m	bodo1267		18.3857	82.771		3 7 4	AXN	SUM	6	6.S.C 6.U.V 6.M.c	2.0 1.5 0.8	soːm	0	316	Eat:316
25246	119_eat	Eat	GADABA	GADABA	gā	gā	g ʌː	bodo1267		18.3857	82.771		1 7	AX	KE	6	6.K.C 6.E.V	2.0 1.5	gʌː	0	315	Eat:315
25259	119_eat	Eat	VIETNAMESE	VIETNAMESE	˧ àn	˧ àn	³ + a n̪	viet1252		20.681188	105.774071		8 9 7 4	T_XN	6_AN	23	23.6.T 23._._ 23.A.V 23.N.c	1.0 0.0 3.0 0.5	³+an̪	0	322	Eat:322
1149	8_eight	Eight	KHMER	KHMER	pràm bei	pràm bei	p r a m + b ei	cent1989		12.0515	105.015		1 5 7 4 9 1 7	ACXN_AX	PRAM_PE	12	12.P.C 12.R.C 12.A.V 12.M.c 12._._ 12.P.C 12.E.V	2.0 1.5 1.5 0.8 0.0 2.0 1.5	pram+bei	0	327	Eight:327
1150	8_eight	Eight	TALAINGWRITTEN	TALAING_WRITTEN	dachām	dachām	d̪ ʌ tʃ ʌː m	monn1252		15.49394	98.122465		1 7 1 7 4	AXBYN	TETEM	22	22.T.C 22.E.V 22.T.C 22.E.V 22.M.c	2.0 1.5 1.75 1.3 0.8	d̪ʌtʃʌːm	0	324	Eight:324
1153	8_eight	Eight	PALAUNG	PALAUNG	tā	tā	t̪ ʌː	ruma1248		23.6404	97.3172		1 7	AX	TE	16	16.T.C 16.E.V	2.0 1.5	t̪ʌː	1	324	Eight:324
1155	8_eight	Eight	DARANG	DARANG	n’dà	n’dà	n̪̊ d̪ a	ruch1235		21.6176	98.0915		4 1 7	ACZ	NTA	4	4.N.C 4.T.C 4.A.V	2.0 1.5 0.8	n̪̊d̪a	0	324	Eight:324
1156	8_eight	Eight	WA	WA	sìtä̌	sìtä̌	s i t̪ ɛ	nucl1290		23.1024	99.108		3 7 1 7	AXBZ	SITE	24	24.S.C 24.I.V 24.T.C 24.E.V	2.0 1.5 1.75 0.8	sit̪ɛ	0	324	Eight:324
1157	8_eight	Eight	SON	SON	dai	dai	d̪ ai	sonn1238					1 7	AX	TA	20	20.T.C 20.A.V	2.0 1.5	d̪ai	0	324	Eight:324
1158	8_eight	Eight	EN	EN	pin-dai	pin-dai	p i n̪ + d̪ ai	ennn1242					1 7 4 9 1 7	AXN_AX	PIN_TA	5	5.P.C 5.I.V 5.N.c 5._._ 5.T.C 5.A.V	2.0 1.5 0.8 0.0 2.0 1.5	pin̪+d̪ai	0	325	Eight:325
1159	8_eight	Eight	AMOK	A_MOK	n’tà	n’tà	n̪̊ t̪ a	mokk1243		18.9117	99.5821		4 1 7	ACZ	NTA	1	1.N.C 1.T.C 1.A.V	2.0 1.5 0.8	n̪̊t̪a	0	324	Eight:324
1160	8_eight	Eight	DANAO	DANAO	ṯs̱ìm	ṯs̱ìm	ts i m	dana1252		20.4957	96.998		2 7 4	AXN	CIM	3	3.C.C 3.I.V 3.M.c	2.0 1.5 0.8	tsim	0	324	Eight:324
1161	8_eight	Eight	YINRIANG	YIN_RIANG	pretà	pretà	p r e t̪ a	rian1261		24.0521	98.8333		1 5 7 1 7	ACXBZ	PRETA	26	26.P.C 26.R.C 26.E.V 26.T.C 26.A.V	2.0 1.5 1.5 1.75 0.8	pret̪a	0	327	Eight:327
1162	8_eight	Eight	KHASISTANDARD	KHASI_STANDARD	p’rā	p’rā	pʱ r ʌː	khas1269		24.977	91.9998		1 5 7	ACX	PRE	10	10.P.C 10.R.C 10.E.V	2.0 1.5 1.5	pʱrʌː	0	327	Eight:327
1163	8_eight	Eight	WAR	WAR	hümpüā	hümpüā	h y m p y ʌː	warj1242		25.1154	91.6266		3 7 4 1 7 7	AXMBYZ	HYMPYE	25	25.H.C 25.Y.V 25.M.c 25.P.C 25.Y.V 25.E.V	2.0 1.5 1.1 1.75 1.3 0.8	hympyʌː	0	330	Eight:330
1164	8_eight	Eight	NICOBARESE	NICOBARESE	enfōan	enfōan	e n̪ f oː ʌ n̪	cent1990		7.94812	93.3921		7 4 3 7 7 4	XMBYYN	ENBUEN	15	15.E.V 15.N.c 15.B.C 15.U.V 15.E.V 15.N.c	1.5 1.1 1.75 1.3 1.3 0.8	en̪foːʌn̪	0	329	Eight:329
1165	8_eight	Eight	KHERWARISANTHALI	KHERWARI_SANTHALI	irạ̄l	irạ̄l	i r ʌː l	sant1410		25.0317	87.8185		7 5 7 5	XBYN	IREL	11	11.I.V 11.R.C 11.E.V 11.L.c	1.5 1.75 1.3 0.8	irʌːl	0	328	Eight:328
1166	8_eight	Eight	MUNDARI	MUNDARI	iral	iral	i r ʌ l	mund1320		23.03	85.85		7 5 7 5	XBYN	IREL	14	14.I.V 14.R.C 14.E.V 14.L.c	1.5 1.75 1.3 0.8	irʌl	0	328	Eight:328
1167	8_eight	Eight	MUNDARI	MUNDARI	iril	iril	i r i l	mund1320		23.03	85.85		7 5 7 5	XBYN	IRIL	14	14.I.V 14.R.C 14.I.V 14.L.c	1.5 1.75 1.3 0.8	iril	0	328	Eight:328
1168	8_eight	Eight	KURKU	KURKU	ilār	ilār	i l ʌː r	kork1243		21.8358	77.5541		7 5 7 5	XBYN	ILER	13	13.I.V 13.L.C 13.E.V 13.R.c	1.5 1.75 1.3 0.8	ilʌːr	0	328	Eight:328
1169	8_eight	Eight	KHARIA	KHARIA	t’am	t’am	t̪ʱ ʌ m	khar1287		22.3571	84.3922		1 7 4	AXN	TEM	9	9.T.C 9.E.V 9.M.c	2.0 1.5 0.8	t̪ʱʌm	0	324	Eight:324
1170	8_eight	Eight	SAVARA	SAVARA	tamji	tamji	t̪ ʌ m dʑ i	sora1254		19.1213	84.19		1 7 4 2 7	AXMBZ	TEMCI	18	18.T.C 18.E.V 18.M.c 18.C.C 18.I.V	2.0 1.5 1.1 1.75 0.8	t̪ʌmdʑi	0	324	Eight:324
1171	8_eight	Eight	GADABA	GADABA	bāgu punza	bāgu punza	b ʌː g u + p u n̪ z ʌ	bodo1267		18.3857	82.771		1 7 1 7 9 1 7 4 3 7	AXBZ_AXMBZ	PEKY_PYNSE	6	6.P.C 6.E.V 6.K.C 6.Y.V 6._._ 6.P.C 6.Y.V 6.N.c 6.S.C 6.E.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	bʌːgu+pun̪zʌ	0	326	Eight:326
1184	8_eight	Eight	VIETNAMESE	VIETNAMESE	˦˥ tìm	˦˥ tìm	⁴⁵ + t̪ i m	viet1252		20.681188	105.774071		8 9 1 7 4	T_AXN	2_TIM	23	23.2.T 23._._ 23.T.C 23.I.V 23.M.c	1.0 0.0 1.6 3.0 0.5	⁴⁵+t̪im	0	324	Eight:324
48648	29_eye	Eye	KHMER	KHMER	p’nēk	p’nēk	pʱ n̪ eː k	cent1989		12.0515	105.015		1 4 7 1	ACXN	PNEK	12	12.P.C 12.N.C 12.E.V 12.K.c	2.0 1.5 1.5 0.8	pʱn̪eːk	0	335	Eye:335
48649	29_eye	Eye	TALAINGWRITTEN	TALAING_WRITTEN	mat	mat	m ʌ t̪	monn1252		15.49394	98.122465		4 7 1	AXN	MET	22	22.M.C 22.E.V 22.T.c	2.0 1.5 0.8	mʌt̪	0	334	Eye:334
48651	29_eye	Eye	SAKAI	SAKAI	màt	màt	m a t̪	seno1278					4 7 1	AXN	MAT	17	17.M.C 17.A.V 17.T.c	2.0 1.5 0.8	mat̪	0	334	Eye:334
48652	29_eye	Eye	SAKAI	SAKAI	màt	màt	m a t̪	seno1278					4 7 1	AXN	MAT	17	17.M.C 17.A.V 17.T.c	2.0 1.5 0.8	mat̪	1	334	Eye:334
48653	29_eye	Eye	SAKAI	SAKAI	māte	māte	m ʌː t̪ e	seno1278					4 7 1 7	AXBZ	METE	17	17.M.C 17.E.V 17.T.C 17.E.V	2.0 1.5 1.75 0.8	mʌːt̪e	0	334	Eye:334
48654	29_eye	Eye	SEMANG	SEMANG	med	med	m e d̪	nort2682					4 7 1	AXN	MET	19	19.M.C 19.E.V 19.T.c	2.0 1.5 0.8	med̪	0	334	Eye:334
48655	29_eye	Eye	SEMANG	SEMANG	met	met	m e t̪	nort2682					4 7 1	AXN	MET	19	19.M.C 19.E.V 19.T.c	2.0 1.5 0.8	met̪	0	334	Eye:334
48656	29_eye	Eye	PALAUNG	PALAUNG	ṅai	ṅai	ŋ ai	ruma1248		23.6404	97.3172		4 7	AX	NA	16	16.N.C 16.A.V	2.0 1.5	ŋai	0	332	Eye:332
48658	29_eye	Eye	DARANG	DARANG	ṅai	ṅai	ŋ ai	ruch1235		21.6176	98.0915		4 7	AX	NA	4	4.N.C 4.A.V	2.0 1.5	ŋai	0	332	Eye:332
48659	29_eye	Eye	WA	WA	ṅai	ṅai	ŋ ai	nucl1290		23.1024	99.108		4 7	AX	NA	24	24.N.C 24.A.V	2.0 1.5	ŋai	0	332	Eye:332
48660	29_eye	Eye	SON	SON	mà- ṅai	mà- ṅai	m a + + ŋ ai	sonn1238					4 7 9 9 4 7	AX__AX	MA__NA	20	20.M.C 20.A.V 20._._ 20._._ 20.N.C 20.A.V	2.0 1.5 0.0 0.0 2.0 1.5	ma++ŋai	0	331	Eye:331
48661	29_eye	Eye	EN	EN	ṅai	ṅai	ŋ ai	ennn1242					4 7	AX	NA	5	5.N.C 5.A.V	2.0 1.5	ŋai	0	332	Eye:332
48662	29_eye	Eye	TAILOI	TAI_LOI	ṅai	ṅai	ŋ ai	tail1246		21.4293	100.985		4 7	AX	NA	21	21.N.C 21.A.V	2.0 1.5	ŋai	0	332	Eye:332
48663	29_eye	Eye	AMOK	A_MOK	s’u-ṅē	s’u-ṅē	sʱ u + ŋ eː	mokk1243		18.9117	99.5821		3 7 9 4 7	AX_AX	SY_NE	1	1.S.C 1.Y.V 1._._ 1.N.C 1.E.V	2.0 1.5 0.0 2.0 1.5	sʱu+ŋeː	0	331	Eye:331
48664	29_eye	Eye	ANGKU	ANG_KU	ṅai	ṅai	ŋ ai	huuu1240		22.0163	100.881		4 7	AX	NA	2	2.N.C 2.A.V	2.0 1.5	ŋai	0	332	Eye:332
48666	29_eye	Eye	DANAO	DANAO	kà-lo-ṅai	kà-lo-ṅai	k a + l o + ŋ ai	dana1252		20.4957	96.998		1 7 9 5 7 9 4 7	AX_AX_AX	KA_LU_NA	3	3.K.C 3.A.V 3._._ 3.L.C 3.U.V 3._._ 3.N.C 3.A.V	2.0 1.5 0.0 2.0 1.5 0.0 2.0 1.5	ka+lo+ŋai	0	333	Eye:333
48667	29_eye	Eye	YINRIANG	YIN_RIANG	ṅai	ṅai	ŋ ai	rian1261		24.0521	98.8333		4 7	AX	NA	26	26.N.C 26.A.V	2.0 1.5	ŋai	0	332	Eye:332
48668	29_eye	Eye	KHAMUK	KHA_MUK	màt	màt	m a t̪	khmu1255					4 7 1	AXN	MAT	8	8.M.C 8.A.V 8.T.c	2.0 1.5 0.8	mat̪	0	334	Eye:334
48669	29_eye	Eye	KHASISTANDARD	KHASI_STANDARD	k’màt	k’màt	kʱ m a t̪	khas1269		24.977	91.9998		1 4 7 1	ACXN	KMAT	10	10.K.C 10.M.C 10.A.V 10.T.c	2.0 1.5 1.5 0.8	kʱmat̪	0	334	Eye:334
48670	29_eye	Eye	WAR	WAR	māt	māt	m ʌː t̪	warj1242		25.1154	91.6266		4 7 1	AXN	MET	25	25.M.C 25.E.V 25.T.c	2.0 1.5 0.8	mʌːt̪	0	334	Eye:334
48671	29_eye	Eye	NICOBARESE	NICOBARESE	oal-mat	oal-mat	o ʌ l + m ʌ t̪	cent1990		7.94812	93.3921		7 7 5 9 4 7 1	XYN_AXN	UEL_MET	15	15.U.V 15.E.V 15.L.c 15._._ 15.M.C 15.E.V 15.T.c	1.5 1.3 0.8 0.0 2.0 1.5 0.8	oʌl+mʌt̪	0	334	Eye:334
48672	29_eye	Eye	NICOBARESE	NICOBARESE	oal-māt	oal-māt	o ʌ l + m ʌː t̪	cent1990		7.94812	93.3921		7 7 5 9 4 7 1	XYN_AXN	UEL_MET	15	15.U.V 15.E.V 15.L.c 15._._ 15.M.C 15.E.V 15.T.c	1.5 1.3 0.8 0.0 2.0 1.5 0.8	oʌl+mʌːt̪	0	334	Eye:334
